Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
2012,Montana,4,4.51,7.25,8.17,7.25,8.17,229.594,4.00-7.65(g),4,4.51,7.65,8.62,(g)
2012,Nebraska,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25[c],7.25,8.17,7.25,8.17,[c]
2012,Nevada,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25-8.25,7.25,8.17,8.25,9.29,
2012,New Hampshire,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,New Jersey,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,New Mexico,7.5,8.45,7.25,8.17,7.5,8.45,229.594,7.5,7.5,8.45,7.5,8.45,
2012,New York,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,North Carolina,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,North Dakota,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Ohio,7.7,8.67,7.25,8.17,7.7,8.67,229.594,7.7,7.7,8.67,7.7,8.67,
2012,Oklahoma,2,2.25,7.25,8.17,7.25,8.17,229.594,2.00-7.25(g),2,2.25,7.25,8.17,(g)
2012,Oregon,8.8,9.91,7.25,8.17,8.8,9.91,229.594,8.8,8.8,9.91,8.8,9.91,
2012,Pennsylvania,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Puerto Rico,0,0,7.25,8.17,7.25,8.17,229.594,5.08 – 7.25 (i2),0,NA,0,NA,(i2)
2012,Rhode Island,7.4,8.34,7.25,8.17,7.4,8.34,229.594,7.4,7.4,8.34,7.4,8.34,
2012,South Carolina,0,0,7.25,8.17,7.25,8.17,229.594,...,0,0,0,0,
2012,South Dakota,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Tennessee,0,0,7.25,8.17,7.25,8.17,229.594,...,0,0,0,0,
2012,Texas,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,U.S. Virgin Islands,4.3,4.84,7.25,8.17,7.25,8.17,229.594,4.30-7.25(j),4.3,4.84,7.25,8.17,(j)
2012,Utah,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Vermont,8.46,9.53,7.25,8.17,8.46,9.53,229.594,8.46(e),8.46,9.53,8.46,9.53,(e)
2012,Virginia,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25[c],7.25,8.17,7.25,8.17,[c]
2012,Washington,9.04,10.18,7.25,8.17,9.04,10.18,229.594,9.04,9.04,10.18,9.04,10.18,
2012,West Virginia,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Wisconsin,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Wyoming,5.15,5.8,7.25,8.17,7.25,8.17,229.594,5.15,5.15,5.8,5.15,5.8,
2013,Alabama,0,0,7.25,8.05,7.25,8.05,232.957,...,0,0,0,0,
2013,Alaska,7.75,8.61,7.25,8.05,7.75,8.61,232.957,7.75,7.75,8.61,7.75,8.61,
2013,Arizona,7.8,8.66,7.25,8.05,7.8,8.66,232.957,7.8,7.8,8.66,7.8,8.66,
2013,Arkansas,6.25,6.94,7.25,8.05,7.25,8.05,232.957,6.25[c],6.25,6.94,6.25,6.94,[c]
2013,California,8,8.88,7.25,8.05,8,8.88,232.957,8,8,8.88,8,8.88,
2013,Colorado,7.78,8.64,7.25,8.05,7.78,8.64,232.957,7.78,7.78,8.64,7.78,8.64,
2013,Connecticut,8.25,9.16,7.25,8.05,8.25,9.16,232.957,8.25,8.25,9.16,8.25,9.16,
2013,Delaware,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,District of Columbia,8.25,9.16,7.25,8.05,8.25,9.16,232.957,8.25,8.25,9.16,8.25,9.16,
2013,Florida,7.79,8.65,7.25,8.05,7.79,8.65,232.957,7.79,7.79,8.65,7.79,8.65,
2013,Georgia,5.15,5.72,7.25,8.05,7.25,8.05,232.957,5.15(d),5.15,5.72,5.15,5.72,(d)
2013,Guam,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Hawaii,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Idaho,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Illinois,8.25,9.16,7.25,8.05,8.25,9.16,232.957,8.25[c],8.25,9.16,8.25,9.16,[c]
2013,Indiana,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25(e),7.25,8.05,7.25,8.05,(e)
2013,Iowa,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Kansas,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Kentucky,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Louisiana,0,0,7.25,8.05,7.25,8.05,232.957,...,0,0,0,0,
2013,Maine,7.5,8.33,7.25,8.05,7.5,8.33,232.957,7.5,7.5,8.33,7.5,8.33,
2013,Maryland,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Massachusetts,8,8.88,7.25,8.05,8,8.88,232.957,8,8,8.88,8,8.88,
2013,Michigan,7.4,8.22,7.25,8.05,7.4,8.22,232.957,7.40(e),7.4,8.22,7.4,8.22,(e)
2013,Minnesota,5.25,5.83,7.25,8.05,7.25,8.05,232.957,5.25-6.15(g),5.25,5.83,6.15,6.83,(g)
2013,Mississippi,0,0,7.25,8.05,7.25,8.05,232.957,...,0,0,0,0,
2013,Missouri,7.35,8.16,7.25,8.05,7.35,8.16,232.957,7.35,7.35,8.16,7.35,8.16,
2013,Montana,4,4.44,7.25,8.05,7.25,8.05,232.957,4.00-7.80(g),4,4.44,7.8,8.66,(g)
2013,Nebraska,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25[c],7.25,8.05,7.25,8.05,[c]
2013,Nevada,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25-8.25,7.25,8.05,8.25,9.16,
2013,New Hampshire,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,New Jersey,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,New Mexico,7.5,8.33,7.25,8.05,7.5,8.33,232.957,7.5,7.5,8.33,7.5,8.33,
2013,New York,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,North Carolina,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,North Dakota,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Ohio,7.85,8.72,7.25,8.05,7.85,8.72,232.957,7.85,7.85,8.72,7.85,8.72,
2013,Oklahoma,2,2.22,7.25,8.05,7.25,8.05,232.957,2.00-7.25(g),2,2.22,7.25,8.05,(g)
2013,Oregon,8.95,9.94,7.25,8.05,8.95,9.94,232.957,8.95,8.95,9.94,8.95,9.94,
2013,Pennsylvania,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Puerto Rico,0,0,7.25,8.05,7.25,8.05,232.957,5.08 – 7.25 (i2),0,NA,0,NA,(i2)
2013,Rhode Island,7.75,8.61,7.25,8.05,7.75,8.61,232.957,7.75,7.75,8.61,7.75,8.61,
2013,South Carolina,0,0,7.25,8.05,7.25,8.05,232.957,...,0,0,0,0,
2013,South Dakota,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Tennessee,0,0,7.25,8.05,7.25,8.05,232.957,...,0,0,0,0,
2013,Texas,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,U.S. Virgin Islands,4.3,4.77,7.25,8.05,7.25,8.05,232.957,4.30-7.25(j),4.3,4.77,7.25,8.05,(j)
2013,Utah,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Vermont,8.6,9.55,7.25,8.05,8.6,9.55,232.957,8.60(e),8.6,9.55,8.6,9.55,(e)
2013,Virginia,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25[c],7.25,8.05,7.25,8.05,[c]
2013,Washington,9.19,10.2,7.25,8.05,9.19,10.2,232.957,9.19,9.19,10.2,9.19,10.2,
2013,West Virginia,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Wisconsin,7.25,8.05,7.25,8.05,7.25,8.05,232.957,7.25,7.25,8.05,7.25,8.05,
2013,Wyoming,5.15,5.72,7.25,8.05,7.25,8.05,232.957,5.15,5.15,5.72,5.15,5.72,
2014,Alabama,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,
2014,Alaska,7.75,8.47,7.25,7.92,7.75,8.47,236.736,7.75,7.75,8.47,7.75,8.47,
2014,Arizona,7.9,8.63,7.25,7.92,7.9,8.63,236.736,7.9,7.9,8.63,7.9,8.63,
2014,Arkansas,6.25,6.83,7.25,7.92,7.25,7.92,236.736,6.25[c],6.25,6.83,6.25,6.83,[c]
2014,California,9,9.83,7.25,7.92,9,9.83,236.736,9,9,9.83,9,9.83,
2014,Colorado,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,
2014,Connecticut,8.7,9.51,7.25,7.92,8.7,9.51,236.736,8.7,8.7,9.51,8.7,9.51,
2014,Delaware,7.75,8.47,7.25,7.92,7.75,8.47,236.736,7.75,7.75,8.47,7.75,8.47,
2014,District of Columbia,9.5,10.38,7.25,7.92,9.5,10.38,236.736,9.5,9.5,10.38,9.5,10.38,
2014,Florida,7.93,8.66,7.25,7.92,7.93,8.66,236.736,7.93,7.93,8.66,7.93,8.66,
2014,Georgia,5.15,5.63,7.25,7.92,7.25,7.92,236.736,5.15(d),5.15,5.63,5.15,5.63,(d)
2014,Guam,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Hawaii,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Idaho,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Illinois,8.25,9.01,7.25,7.92,8.25,9.01,236.736,8.25[c],8.25,9.01,8.25,9.01,[c]
2014,Indiana,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25(e),7.25,7.92,7.25,7.92,(e)
2014,Iowa,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Kansas,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Kentucky,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Louisiana,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,
2014,Maine,7.5,8.19,7.25,7.92,7.5,8.19,236.736,7.5,7.5,8.19,7.5,8.19,
2014,Maryland,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Massachusetts,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,
2014,Michigan,8.15,8.9,7.25,7.92,8.15,8.9,236.736,8.15(e),8.15,8.9,8.15,8.9,(e)
2014,Minnesota,6.5,7.1,7.25,7.92,7.25,7.92,236.736,6.50-8.00(g),6.5,7.1,8,8.74,(g)
2014,Mississippi,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,
2014,Missouri,7.5,8.19,7.25,7.92,7.5,8.19,236.736,7.5,7.5,8.19,7.5,8.19,
2014,Montana,7.9,8.63,7.25,7.92,7.9,8.63,236.736,7.90(g),7.9,8.63,7.9,8.63,(g)
2014,Nebraska,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25[c],7.25,7.92,7.25,7.92,[c]
2014,Nevada,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25-8.25,7.25,7.92,8.25,9.01,
2014,New Hampshire,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,New Jersey,8.25,9.01,7.25,7.92,8.25,9.01,236.736,8.25,8.25,9.01,8.25,9.01,
2014,New Mexico,7.5,8.19,7.25,7.92,7.5,8.19,236.736,7.5,7.5,8.19,7.5,8.19,
2014,New York,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,
2014,North Carolina,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,North Dakota,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Ohio,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25-7.95,7.25,7.92,7.95,8.69,
2014,Oklahoma,2,2.19,7.25,7.92,7.25,7.92,236.736,2.00-7.25(g),2,2.19,7.25,7.92,(g)
2014,Oregon,9.1,9.94,7.25,7.92,9.1,9.94,236.736,9.1,9.1,9.94,9.1,9.94,
2014,Pennsylvania,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Puerto Rico,5.08,5.55,7.25,7.92,7.25,7.92,236.736,5.08-7.25(i),5.08,5.55,7.25,7.92,(i)
2014,Rhode Island,8,8.74,7.25,7.92,8,8.74,236.736,8,8,8.74,8,8.74,
2014,South Carolina,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,
2014,South Dakota,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Tennessee,0,0,7.25,7.92,7.25,7.92,236.736,...,0,0,0,0,
2014,Texas,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,U.S. Virgin Islands,4.3,4.7,7.25,7.92,7.25,7.92,236.736,4.30-7.25(j),4.3,4.7,7.25,7.92,(j)
2014,Utah,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Vermont,8.73,9.54,7.25,7.92,8.73,9.54,236.736,8.73(e),8.73,9.54,8.73,9.54,(e)
2014,Virginia,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25[c],7.25,7.92,7.25,7.92,[c]
2014,Washington,9.32,10.18,7.25,7.92,9.32,10.18,236.736,9.32,9.32,10.18,9.32,10.18,
2014,West Virginia,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Wisconsin,7.25,7.92,7.25,7.92,7.25,7.92,236.736,7.25,7.25,7.92,7.25,7.92,
2014,Wyoming,5.15,5.63,7.25,7.92,7.25,7.92,236.736,5.15,5.15,5.63,5.15,5.63,
2015,Alabama,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,
2015,Alaska,8.75,9.55,7.25,7.91,8.75,9.55,237.017,8.75,8.75,9.55,8.75,9.55,
2015,Arizona,8.05,8.79,7.25,7.91,8.05,8.79,237.017,8.05,8.05,8.79,8.05,8.79,
2015,Arkansas,7.5,8.18,7.25,7.91,7.5,8.18,237.017,7.50[c],7.5,8.18,7.5,8.18,[c]
2015,California,9,9.82,7.25,7.91,9,9.82,237.017,9,9,9.82,9,9.82,
2015,Colorado,8.23,8.98,7.25,7.91,8.23,8.98,237.017,8.23,8.23,8.98,8.23,8.98,
2015,Connecticut,9.15,9.99,7.25,7.91,9.15,9.99,237.017,9.15,9.15,9.99,9.15,9.99,
2015,Delaware,8.25,9,7.25,7.91,8.25,9,237.017,8.25,8.25,9,8.25,9,
2015,District of Columbia,10.5,11.46,7.25,7.91,10.5,11.46,237.017,10.5,10.5,11.46,10.5,11.46,
2015,Florida,8.05,8.79,7.25,7.91,8.05,8.79,237.017,8.05,8.05,8.79,8.05,8.79,
2015,Georgia,5.15,5.62,7.25,7.91,7.25,7.91,237.017,5.15(d),5.15,5.62,5.15,5.62,(d)
2015,Guam,8.25,9,7.25,7.91,8.25,9,237.017,8.25,8.25,9,8.25,9,
2015,Hawaii,7.75,8.46,7.25,7.91,7.75,8.46,237.017,7.75,7.75,8.46,7.75,8.46,
2015,Idaho,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Illinois,8.25,9,7.25,7.91,8.25,9,237.017,8.25[c],8.25,9,8.25,9,[c]
2015,Indiana,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25(e),7.25,7.91,7.25,7.91,(e)
2015,Iowa,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Kansas,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Kentucky,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Louisiana,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,
2015,Maine,7.5,8.18,7.25,7.91,7.5,8.18,237.017,7.5,7.5,8.18,7.5,8.18,
2015,Maryland,8.25,9,7.25,7.91,8.25,9,237.017,8.25,8.25,9,8.25,9,
2015,Massachusetts,9,9.82,7.25,7.91,9,9.82,237.017,9,9,9.82,9,9.82,
2015,Michigan,8.15,8.89,7.25,7.91,8.15,8.89,237.017,8.15(e),8.15,8.89,8.15,8.89,(e)
2015,Minnesota,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25-9.00(g),7.25,7.91,9,9.82,(g)
2015,Mississippi,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,
2015,Missouri,7.65,8.35,7.25,7.91,7.65,8.35,237.017,7.65,7.65,8.35,7.65,8.35,
2015,Montana,8.05,8.79,7.25,7.91,8.05,8.79,237.017,8.05(g),8.05,8.79,8.05,8.79,(g)
2015,Nebraska,8,8.73,7.25,7.91,8,8.73,237.017,8.00[c],8,8.73,8,8.73,[c]
2015,Nevada,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25-8.25,7.25,7.91,8.25,9,
2015,New Hampshire,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,New Jersey,8.38,9.15,7.25,7.91,8.38,9.15,237.017,8.38,8.38,9.15,8.38,9.15,
2015,New Mexico,7.5,8.18,7.25,7.91,7.5,8.18,237.017,7.5,7.5,8.18,7.5,8.18,
2015,New York,8.75,9.55,7.25,7.91,8.75,9.55,237.017,8.75,8.75,9.55,8.75,9.55,
2015,North Carolina,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,North Dakota,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Ohio,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25-8.10,7.25,7.91,8.1,8.84,
2015,Oklahoma,2,2.18,7.25,7.91,7.25,7.91,237.017,2.00-7.25(g),2,2.18,7.25,7.91,(g)
2015,Oregon,9.25,10.09,7.25,7.91,9.25,10.09,237.017,9.25,9.25,10.09,9.25,10.09,
2015,Pennsylvania,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Puerto Rico,5.08,5.54,7.25,7.91,7.25,7.91,237.017,5.08-7.25(i),5.08,5.54,7.25,7.91,(i)
2015,Rhode Island,9,9.82,7.25,7.91,9,9.82,237.017,9,9,9.82,9,9.82,
2015,South Carolina,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,
2015,South Dakota,8.5,9.28,7.25,7.91,8.5,9.28,237.017,8.5,8.5,9.28,8.5,9.28,
2015,Tennessee,0,0,7.25,7.91,7.25,7.91,237.017,...,0,0,0,0,
2015,Texas,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,U.S. Virgin Islands,4.3,4.69,7.25,7.91,7.25,7.91,237.017,4.30-7.25(j),4.3,4.69,7.25,7.91,(j)
2015,Utah,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Vermont,9.15,9.99,7.25,7.91,9.15,9.99,237.017,9.15(e),9.15,9.99,9.15,9.99,(e)
2015,Virginia,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25[c],7.25,7.91,7.25,7.91,[c]
2015,Washington,9.47,10.33,7.25,7.91,9.47,10.33,237.017,9.47,9.47,10.33,9.47,10.33,
2015,West Virginia,8,8.73,7.25,7.91,8,8.73,237.017,8,8,8.73,8,8.73,
2015,Wisconsin,7.25,7.91,7.25,7.91,7.25,7.91,237.017,7.25,7.25,7.91,7.25,7.91,
2015,Wyoming,5.15,5.62,7.25,7.91,7.25,7.91,237.017,5.15,5.15,5.62,5.15,5.62,
2016,Alabama,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,
2016,Alaska,9.75,10.51,7.25,7.81,9.75,10.51,240.007,9.75,9.75,10.51,9.75,10.51,
2016,Arizona,8.05,8.68,7.25,7.81,8.05,8.68,240.007,8.05,8.05,8.68,8.05,8.68,
2016,Arkansas,8,8.62,7.25,7.81,8,8.62,240.007,8.00[c],8,8.62,8,8.62,[c]
2016,California,10,10.78,7.25,7.81,10,10.78,240.007,10,10,10.78,10,10.78,
2016,Colorado,8.31,8.96,7.25,7.81,8.31,8.96,240.007,8.31,8.31,8.96,8.31,8.96,
2016,Connecticut,9.6,10.35,7.25,7.81,9.6,10.35,240.007,9.6,9.6,10.35,9.6,10.35,
2016,Delaware,8.25,8.89,7.25,7.81,8.25,8.89,240.007,8.25,8.25,8.89,8.25,8.89,
2016,District of Columbia,11.5,12.39,7.25,7.81,11.5,12.39,240.007,11.5,11.5,12.39,11.5,12.39,
2016,Florida,8.05,8.68,7.25,7.81,8.05,8.68,240.007,8.05,8.05,8.68,8.05,8.68,
2016,Georgia,5.15,5.55,7.25,7.81,7.25,7.81,240.007,5.15(d),5.15,5.55,5.15,5.55,(d)
2016,Guam,8.25,8.89,7.25,7.81,8.25,8.89,240.007,8.25,8.25,8.89,8.25,8.89,
2016,Hawaii,8.5,9.16,7.25,7.81,8.5,9.16,240.007,8.5,8.5,9.16,8.5,9.16,
2016,Idaho,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Illinois,8.25,8.89,7.25,7.81,8.25,8.89,240.007,8.25[c],8.25,8.89,8.25,8.89,[c]
2016,Indiana,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25(e),7.25,7.81,7.25,7.81,(e)
2016,Iowa,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Kansas,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Kentucky,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Louisiana,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,
2016,Maine,7.5,8.08,7.25,7.81,7.5,8.08,240.007,7.5,7.5,8.08,7.5,8.08,
2016,Maryland,8.75,9.43,7.25,7.81,8.75,9.43,240.007,8.75,8.75,9.43,8.75,9.43,
2016,Massachusetts,10,10.78,7.25,7.81,10,10.78,240.007,10,10,10.78,10,10.78,
2016,Michigan,8.5,9.16,7.25,7.81,8.5,9.16,240.007,8.50(e),8.5,9.16,8.5,9.16,(e)
2016,Minnesota,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25-9.50(g),7.25,7.81,9.5,10.24,(g)
2016,Mississippi,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,
2016,Missouri,7.65,8.24,7.25,7.81,7.65,8.24,240.007,7.65,7.65,8.24,7.65,8.24,
2016,Montana,8.05,8.68,7.25,7.81,8.05,8.68,240.007,8.05(g),8.05,8.68,8.05,8.68,(g)
2016,Nebraska,9,9.7,7.25,7.81,9,9.7,240.007,9.00[c],9,9.7,9,9.7,[c]
2016,Nevada,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25-8.25,7.25,7.81,8.25,8.89,
2016,New Hampshire,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,New Jersey,8.38,9.03,7.25,7.81,8.38,9.03,240.007,8.38,8.38,9.03,8.38,9.03,
2016,New Mexico,7.5,8.08,7.25,7.81,7.5,8.08,240.007,7.5,7.5,8.08,7.5,8.08,
2016,New York,9,9.7,7.25,7.81,9,9.7,240.007,9,9,9.7,9,9.7,
2016,North Carolina,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,North Dakota,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Ohio,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25-8.10,7.25,7.81,8.1,8.73,
2016,Oklahoma,2,2.16,7.25,7.81,7.25,7.81,240.007,2.00-7.25(g),2,2.16,7.25,7.81,(g)
2016,Oregon,9.75,10.51,7.25,7.81,9.75,10.51,240.007,9.75,9.75,10.51,9.75,10.51,
2016,Pennsylvania,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Puerto Rico,5.08,5.47,7.25,7.81,7.25,7.81,240.007,5.08-7.25(i),5.08,5.47,7.25,7.81,(i)
2016,Rhode Island,9.6,10.35,7.25,7.81,9.6,10.35,240.007,9.6,9.6,10.35,9.6,10.35,
2016,South Carolina,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,
2016,South Dakota,8.55,9.21,7.25,7.81,8.55,9.21,240.007,8.55,8.55,9.21,8.55,9.21,
2016,Tennessee,0,0,7.25,7.81,7.25,7.81,240.007,...,0,0,0,0,
2016,Texas,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,U.S. Virgin Islands,4.3,4.63,7.25,7.81,7.25,7.81,240.007,4.30-7.25(j),4.3,4.63,7.25,7.81,(j)
2016,Utah,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25,7.25,7.81,7.25,7.81,
2016,Vermont,9.6,10.35,7.25,7.81,9.6,10.35,240.007,9.60(e),9.6,10.35,9.6,10.35,(e)
2016,Virginia,7.25,7.81,7.25,7.81,7.25,7.81,240.007,7.25[c],7.25,7.81,7.25,7.81,[c]
2016,Washington,9.47,10.21,7.25,7.81,9.47,10.21,240.007,9.47,9.47,10.21,9.47,10.21,
2016,West Virginia,8.75,9.43,7.25,7.81,8.75,9.43,240.007,8.75,8.75,9.43,8.75,9.43,
