"person","app","date","liczba"
"a","mg",2023-03-25,262
"a","mg",2023-03-26,468
"a","mg",2023-03-27,1123
"a","mg",2023-03-28,984
"a","mg",2023-03-29,974
"a","mg",2023-03-30,1203
"a","mg",2023-03-31,912
"a","mg",2023-04-01,879
"a","mg",2023-04-02,405
"a","mg",2023-04-03,876
"a","mg",2023-04-04,1239
"a","mg",2023-04-05,1696
"a","mg",2023-04-06,615
"a","mg",2023-04-07,708
"a","mg",2023-04-08,523
"a","mg",2023-04-09,592
"a","mg",2023-04-10,1160
"a","mg",2023-04-11,1220
"a","mg",2023-04-12,1091
"a","mg",2023-04-13,694
"a","mg",2023-04-14,942
"a","mg",2023-04-15,568
"a","mg",2023-04-16,625
"a","mg",2023-04-17,903
"a","mg",2023-04-18,1115
"a","mg",2023-04-19,1417
"a","mg",2023-04-20,1173
"a","mg",2023-04-21,712
"a","mg",2023-04-22,519
"a","mg",2023-04-23,606
"a","mg",2023-04-24,1086
"a","mg",2023-04-25,1421
"a","mg",2023-04-26,911
"a","mg",2023-04-27,1147
"a","mg",2023-04-28,999
"a","mg",2023-04-29,541
"a","mg",2023-04-30,445
"a","mg",2023-05-01,355
"a","mg",2023-05-02,558
"a","mg",2023-05-03,1209
"a","mg",2023-05-04,985
"a","mg",2023-05-05,725
"a","mg",2023-05-06,819
"a","mg",2023-05-07,1021
"a","mg",2023-05-08,1102
"a","mg",2023-05-09,1588
"a","mg",2023-05-10,1311
"a","mg",2023-05-11,997
"a","mg",2023-05-12,919
"a","mg",2023-05-13,605
"a","mg",2023-05-14,913
"a","mg",2023-05-15,1411
"a","mg",2023-05-16,2019
"a","mg",2023-05-17,1978
"a","mg",2023-05-18,1651
"a","mg",2023-05-19,1216
"a","mg",2023-05-20,469
"a","mg",2023-05-21,767
"a","mg",2023-05-22,1446
"a","mg",2023-05-23,1129
"a","mg",2023-05-24,868
"a","mg",2023-05-25,1179
"a","mg",2023-05-26,929
"a","mg",2023-05-27,944
"a","mg",2023-05-28,512
"a","mg",2023-05-29,1280
"a","mg",2023-05-30,1034
"a","mg",2023-05-31,807
"a","mg",2023-06-01,2304
"a","mg",2023-06-02,672
"a","mg",2023-06-03,364
"a","mg",2023-06-04,795
"a","mg",2023-06-05,899
"a","mg",2023-06-06,867
"a","mg",2023-06-07,561
"a","mg",2023-06-08,343
"a","mg",2023-06-09,761
"a","mg",2023-06-10,408
"a","mg",2023-06-11,941
"a","mg",2023-06-12,1187
"a","mg",2023-06-13,1082
"a","mg",2023-06-14,1249
"a","mg",2023-06-15,1168
"a","mg",2023-06-16,452
"a","mg",2023-06-17,559
"a","mg",2023-06-18,413
"a","mg",2023-06-19,627
"a","mg",2023-06-20,1118
"a","mg",2023-06-21,961
"a","mg",2023-06-22,1415
"a","mg",2023-06-23,1146
"a","mg",2023-06-24,730
"a","mg",2023-06-25,901
"a","mg",2023-06-26,708
"a","mg",2023-06-27,453
"a","mg",2023-06-28,551
"a","mg",2023-06-29,750
"a","mg",2023-06-30,1229
"a","mg",2023-07-01,546
"a","mg",2023-07-02,164
"a","mg",2023-07-03,238
"a","mg",2023-07-04,180
"a","mg",2023-07-05,374
"a","mg",2023-07-06,597
"a","mg",2023-07-07,268
"a","mg",2023-07-08,201
"a","mg",2023-07-09,303
"a","mg",2023-07-10,356
"a","mg",2023-07-11,274
"a","mg",2023-07-12,259
"a","mg",2023-07-13,492
"a","mg",2023-07-14,320
"a","mg",2023-07-15,441
"a","mg",2023-07-16,521
"a","mg",2023-07-17,675
"a","mg",2023-07-18,639
"a","mg",2023-07-19,862
"a","mg",2023-07-20,842
"a","mg",2023-07-21,922
"a","mg",2023-07-22,462
"a","mg",2023-07-23,799
"a","mg",2023-07-24,349
"a","mg",2023-07-25,1009
"a","mg",2023-07-26,865
"a","mg",2023-07-27,302
"a","mg",2023-07-28,248
"a","mg",2023-07-29,99
"a","mg",2023-07-30,42
"a","mg",2023-07-31,132
"a","mg",2023-08-01,39
"a","mg",2023-08-02,56
"a","mg",2023-08-03,64
"a","mg",2023-08-04,143
"a","mg",2023-08-05,272
"a","mg",2023-08-06,79
"a","mg",2023-08-07,95
"a","mg",2023-08-08,117
"a","mg",2023-08-09,346
"a","mg",2023-08-10,173
"a","mg",2023-08-11,431
"a","mg",2023-08-12,663
"a","mg",2023-08-13,206
"a","mg",2023-08-14,375
"a","mg",2023-08-15,356
"a","mg",2023-08-16,743
"a","mg",2023-08-17,854
"a","mg",2023-08-18,683
"a","mg",2023-08-19,230
"a","mg",2023-08-20,87
"a","mg",2023-08-21,49
"a","mg",2023-08-22,297
"a","mg",2023-08-23,114
"a","mg",2023-08-24,100
"a","mg",2023-08-25,184
"a","mg",2023-08-26,238
"a","mg",2023-08-27,569
"a","mg",2023-08-28,864
"a","mg",2023-08-29,256
"a","mg",2023-08-30,299
"a","mg",2023-08-31,488
"a","mg",2023-09-01,206
"a","mg",2023-09-02,92
"a","mg",2023-09-03,83
"a","mg",2023-09-04,891
"a","mg",2023-09-05,418
"a","mg",2023-09-06,875
"a","mg",2023-09-07,723
"a","mg",2023-09-08,760
"a","mg",2023-09-09,587
"a","mg",2023-09-10,1980
"a","mg",2023-09-11,530
"a","mg",2023-09-12,1007
"a","mg",2023-09-13,705
"a","mg",2023-09-14,899
"a","mg",2023-09-15,707
"a","mg",2023-09-16,517
"a","mg",2023-09-17,871
"a","mg",2023-09-18,1183
"a","mg",2023-09-19,482
"a","mg",2023-09-20,515
"a","mg",2023-09-21,520
"a","mg",2023-09-22,738
"a","mg",2023-09-23,702
"a","mg",2023-09-24,367
"a","mg",2023-09-25,861
"a","mg",2023-09-26,394
"a","mg",2023-09-27,301
"a","mg",2023-09-28,410
"a","mg",2023-09-29,624
"a","mg",2023-09-30,1044
"a","mg",2023-10-01,357
"a","mg",2023-10-02,955
"a","mg",2023-10-03,1551
"a","mg",2023-10-04,1255
"a","mg",2023-10-05,2022
"a","mg",2023-10-06,1072
"a","mg",2023-10-07,561
"a","mg",2023-10-08,653
"a","mg",2023-10-09,1038
"a","mg",2023-10-10,1129
"a","mg",2023-10-11,860
"a","mg",2023-10-12,1165
"a","mg",2023-10-13,1217
"a","mg",2023-10-14,448
"a","mg",2023-10-15,1259
"a","mg",2023-10-16,841
"a","mg",2023-10-17,1452
"a","mg",2023-10-18,1555
"a","mg",2023-10-19,1510
"a","mg",2023-10-20,990
"a","mg",2023-10-21,588
"a","mg",2023-10-22,833
"a","mg",2023-10-23,1777
"a","mg",2023-10-24,1418
"a","mg",2023-10-25,873
"a","mg",2023-10-26,1005
"a","mg",2023-10-27,965
"a","mg",2023-10-28,1231
"a","mg",2023-10-29,719
"a","mg",2023-10-30,1320
"a","mg",2023-10-31,1061
"a","mg",2023-11-01,548
"a","mg",2023-11-02,1099
"a","mg",2023-11-03,749
"a","mg",2023-11-04,653
"a","mg",2023-11-05,338
"a","mg",2023-11-06,1262
"a","mg",2023-11-07,1042
"a","mg",2023-11-08,1079
"a","mg",2023-11-09,857
"a","mg",2023-11-10,434
"a","mg",2023-11-11,427
"a","mg",2023-11-12,674
"a","mg",2023-11-13,938
"a","mg",2023-11-14,922
"a","mg",2023-11-15,647
"a","mg",2023-11-16,959
"a","mg",2023-11-17,709
"a","mg",2023-11-18,779
"a","mg",2023-11-19,386
"a","mg",2023-11-20,629
"a","mg",2023-11-21,776
"a","mg",2023-11-22,1081
"a","mg",2023-11-23,1874
"a","mg",2023-11-24,444
"a","mg",2023-11-25,887
"a","mg",2023-11-26,740
"a","mg",2023-11-27,1036
"a","mg",2023-11-28,1045
"a","mg",2023-11-29,1278
"a","mg",2023-11-30,844
"a","mg",2023-12-01,633
"a","mg",2023-12-02,490
"a","mg",2023-12-03,959
"a","mg",2023-12-04,993
"a","mg",2023-12-05,1328
"a","mg",2023-12-06,713
"a","mg",2023-12-07,981
"a","mg",2023-12-08,650
"a","mg",2023-12-09,399
"a","mg",2023-12-10,504
"a","mg",2023-12-11,37
"a","sp",2017-06-24,4
"a","sp",2017-07-01,4
"a","sp",2017-07-25,1
"a","sp",2017-07-31,1
"a","sp",2017-08-28,1
"a","sp",2017-10-12,2
"a","sp",2017-10-17,1
"a","sp",2017-12-21,5
"a","sp",2017-12-24,7
"a","sp",2018-01-07,7
"a","sp",2018-01-09,9
"a","sp",2018-01-19,4
"a","sp",2018-01-20,1
"a","sp",2018-01-23,3
"a","sp",2018-01-25,17
"a","sp",2018-01-28,9
"a","sp",2018-02-04,5
"a","sp",2018-02-19,3
"a","sp",2018-05-17,3
"a","sp",2018-05-20,37
"a","sp",2018-05-21,1
"a","sp",2018-06-19,5
"a","sp",2018-07-02,3
"a","sp",2018-07-05,10
"a","sp",2018-07-07,4
"a","sp",2018-07-12,6
"a","sp",2018-07-13,9
"a","sp",2018-07-22,1
"a","sp",2018-07-23,21
"a","sp",2018-07-26,3
"a","sp",2018-07-27,2
"a","sp",2018-07-30,5
"a","sp",2018-08-08,2
"a","sp",2018-08-13,2
"a","sp",2018-08-18,10
"a","sp",2018-08-19,1
"a","sp",2018-08-31,2
"a","sp",2018-09-03,5
"a","sp",2018-09-09,5
"a","sp",2018-10-30,2
"a","sp",2018-11-01,2
"a","sp",2018-11-19,12
"a","sp",2018-12-11,4
"a","sp",2018-12-13,4
"a","sp",2018-12-31,5
"a","sp",2019-02-03,4
"a","sp",2019-02-07,22
"a","sp",2019-02-14,5
"a","sp",2019-02-23,3
"a","sp",2019-02-27,5
"a","sp",2019-03-01,1
"a","sp",2019-03-03,5
"a","sp",2019-03-05,11
"a","sp",2019-03-06,2
"a","sp",2019-03-07,24
"a","sp",2019-03-08,6
"a","sp",2019-03-14,2
"a","sp",2019-03-15,4
"a","sp",2019-03-16,3
"a","sp",2019-03-19,13
"a","sp",2019-03-28,5
"a","sp",2019-04-02,2
"a","sp",2019-04-09,5
"a","sp",2019-04-17,10
"a","sp",2019-05-01,3
"a","sp",2019-05-04,9
"a","sp",2019-05-16,3
"a","sp",2019-05-17,4
"a","sp",2019-05-21,44
"a","sp",2019-06-01,3
"a","sp",2019-06-24,20
"a","sp",2019-06-27,2
"a","sp",2019-06-29,51
"a","sp",2019-06-30,25
"a","sp",2019-07-01,22
"a","sp",2019-07-02,82
"a","sp",2019-07-06,4
"a","sp",2019-07-13,26
"a","sp",2019-07-14,138
"a","sp",2019-07-15,80
"a","sp",2019-07-16,103
"a","sp",2019-07-17,59
"a","sp",2019-07-18,86
"a","sp",2019-07-19,5
"a","sp",2019-07-20,21
"a","sp",2019-07-21,9
"a","sp",2019-07-22,3
"a","sp",2019-07-24,5
"a","sp",2019-07-25,9
"a","sp",2019-07-28,14
"a","sp",2019-08-04,5
"a","sp",2019-08-07,22
"a","sp",2019-08-08,4
"a","sp",2019-08-10,4
"a","sp",2019-08-12,5
"a","sp",2019-08-13,18
"a","sp",2019-08-16,9
"a","sp",2019-08-17,2
"a","sp",2019-08-18,7
"a","sp",2019-08-20,23
"a","sp",2019-08-21,2
"a","sp",2019-08-23,4
"a","sp",2019-08-28,13
"a","sp",2019-09-01,1
"a","sp",2019-10-10,2
"a","sp",2019-10-12,2
"a","sp",2019-10-13,1
"a","sp",2019-11-23,7
"a","sp",2019-11-24,1
"a","sp",2019-11-28,2
"a","sp",2019-12-08,2
"a","sp",2019-12-20,2
"a","sp",2019-12-21,5
"a","sp",2019-12-27,9
"a","sp",2020-01-02,2
"a","sp",2020-01-26,8
"a","sp",2020-01-27,3
"a","sp",2020-01-28,6
"a","sp",2020-01-29,4
"a","sp",2020-02-05,1
"a","sp",2020-02-06,3
"a","sp",2020-02-07,2
"a","sp",2020-02-11,2
"a","sp",2020-02-15,3
"a","sp",2020-02-20,1
"a","sp",2020-02-21,1
"a","sp",2020-02-22,2
"a","sp",2020-02-23,2
"a","sp",2020-02-24,9
"a","sp",2020-02-25,16
"a","sp",2020-02-26,5
"a","sp",2020-02-27,1
"a","sp",2020-02-28,6
"a","sp",2020-02-29,32
"a","sp",2020-03-01,4
"a","sp",2020-03-02,2
"a","sp",2020-03-08,5
"a","sp",2020-03-09,3
"a","sp",2020-03-11,3
"a","sp",2020-03-12,17
"a","sp",2020-03-14,2
"a","sp",2020-03-16,1
"a","sp",2020-05-16,2
"a","sp",2020-05-17,1
"a","sp",2020-05-18,3
"a","sp",2020-05-19,3
"a","sp",2020-05-20,3
"a","sp",2020-05-22,9
"a","sp",2020-05-23,1
"a","sp",2020-05-24,28
"a","sp",2020-05-26,22
"a","sp",2020-05-31,3
"a","sp",2020-06-02,7
"a","sp",2020-06-09,1
"a","sp",2020-06-10,3
"a","sp",2020-06-11,1
"a","sp",2020-06-15,1
"a","sp",2020-06-21,4
"a","sp",2020-06-28,4
"a","sp",2020-06-29,1
"a","sp",2020-06-30,6
"a","sp",2020-07-03,2
"a","sp",2020-07-10,7
"a","sp",2020-07-11,2
"a","sp",2020-07-18,2
"a","sp",2020-07-21,14
"a","sp",2020-07-22,7
"a","sp",2020-07-25,1
"a","sp",2020-07-27,8
"a","sp",2020-07-31,1
"a","sp",2020-08-01,2
"a","sp",2020-08-10,77
"a","sp",2020-08-13,1
"a","sp",2020-08-16,1
"a","sp",2020-08-19,2
"a","sp",2020-08-20,6
"a","sp",2020-08-21,2
"a","sp",2020-08-25,1
"a","sp",2020-08-30,15
"a","sp",2020-08-31,3
"a","sp",2020-09-06,1
"a","sp",2020-09-07,4
"a","sp",2020-09-08,5
"a","sp",2020-09-09,1
"a","sp",2020-09-10,2
"a","sp",2020-09-12,6
"a","sp",2020-09-13,17
"a","sp",2020-09-14,2
"a","sp",2020-09-16,13
"a","sp",2020-09-19,6
"a","sp",2020-09-22,8
"a","sp",2020-09-24,2
"a","sp",2020-09-25,4
"a","sp",2020-09-27,13
"a","sp",2020-09-30,3
"a","sp",2020-10-08,13
"a","sp",2020-10-09,22
"a","sp",2020-10-11,2
"a","sp",2020-10-13,3
"a","sp",2020-10-16,9
"a","sp",2020-10-19,13
"a","sp",2020-10-21,1
"a","sp",2020-10-22,1
"a","sp",2020-10-23,2
"a","sp",2020-10-24,8
"a","sp",2020-10-26,6
"a","sp",2020-10-27,5
"a","sp",2020-11-02,11
"a","sp",2020-11-05,12
"a","sp",2020-11-06,1
"a","sp",2020-11-09,7
"a","sp",2020-11-12,22
"a","sp",2020-11-14,7
"a","sp",2020-11-16,21
"a","sp",2020-11-18,13
"a","sp",2020-11-20,1
"a","sp",2020-11-23,4
"a","sp",2020-11-24,15
"a","sp",2020-11-25,16
"a","sp",2020-11-26,9
"a","sp",2020-11-27,7
"a","sp",2020-11-29,6
"a","sp",2020-12-05,1
"a","sp",2020-12-06,3
"a","sp",2020-12-11,9
"a","sp",2020-12-12,3
"a","sp",2020-12-20,2
"a","sp",2020-12-21,10
"a","sp",2020-12-25,35
"a","sp",2020-12-31,2
"a","sp",2021-01-02,3
"a","sp",2021-01-03,2
"a","sp",2021-01-04,5
"a","sp",2021-01-06,1
"a","sp",2021-01-09,1
"a","sp",2021-01-14,2
"a","sp",2021-01-15,2
"a","sp",2021-01-18,3
"a","sp",2021-01-21,7
"a","sp",2021-01-22,7
"a","sp",2021-01-23,10
"a","sp",2021-01-24,3
"a","sp",2021-02-01,9
"a","sp",2021-02-03,3
"a","sp",2021-02-04,5
"a","sp",2021-02-07,6
"a","sp",2021-02-08,6
"a","sp",2021-02-09,20
"a","sp",2021-02-10,25
"a","sp",2021-02-11,6
"a","sp",2021-02-12,22
"a","sp",2021-02-13,22
"a","sp",2021-02-16,3
"a","sp",2021-02-17,1
"a","sp",2021-02-18,2
"a","sp",2021-02-19,13
"a","sp",2021-02-20,5
"a","sp",2021-02-22,2
"a","sp",2021-02-24,18
"a","sp",2021-02-25,2
"a","sp",2021-02-26,2
"a","sp",2021-03-04,3
"a","sp",2021-03-06,1
"a","sp",2021-03-07,5
"a","sp",2021-03-08,1
"a","sp",2021-03-09,1
"a","sp",2021-03-13,25
"a","sp",2021-03-15,40
"a","sp",2021-03-16,2
"a","sp",2021-03-18,6
"a","sp",2021-03-21,2
"a","sp",2021-03-22,2
"a","sp",2021-03-23,3
"a","sp",2021-03-24,2
"a","sp",2021-03-25,6
"a","sp",2021-03-30,6
"a","sp",2021-04-02,3
"a","sp",2021-04-07,3
"a","sp",2021-04-08,14
"a","sp",2021-04-12,6
"a","sp",2021-04-13,2
"a","sp",2021-04-14,10
"a","sp",2021-04-17,8
"a","sp",2021-04-18,1
"a","sp",2021-04-19,6
"a","sp",2021-04-22,4
"a","sp",2021-04-24,6
"a","sp",2021-04-25,6
"a","sp",2021-04-28,5
"a","sp",2021-04-29,3
"a","sp",2021-04-30,8
"a","sp",2021-05-01,3
"a","sp",2021-05-02,1
"a","sp",2021-05-03,1
"a","sp",2021-05-04,1
"a","sp",2021-05-05,2
"a","sp",2021-05-08,1
"a","sp",2021-05-09,2
"a","sp",2021-05-10,5
"a","sp",2021-05-13,1
"a","sp",2021-05-16,5
"a","sp",2021-05-17,1
"a","sp",2021-05-18,1
"a","sp",2021-05-19,4
"a","sp",2021-05-20,10
"a","sp",2021-05-21,1
"a","sp",2021-05-31,1
"a","sp",2021-06-01,5
"a","sp",2021-06-08,5
"a","sp",2021-06-09,1
"a","sp",2021-06-11,3
"a","sp",2021-06-15,1
"a","sp",2021-06-16,1
"a","sp",2021-06-17,4
"a","sp",2021-06-21,3
"a","sp",2021-06-25,5
"a","sp",2021-06-30,4
"a","sp",2021-07-02,1
"a","sp",2021-07-03,1
"a","sp",2021-07-13,3
"a","sp",2021-07-16,3
"a","sp",2021-07-20,1
"a","sp",2021-07-27,1
"a","sp",2021-07-29,1
"a","sp",2021-07-30,43
"a","sp",2021-07-31,6
"a","sp",2021-08-03,12
"a","sp",2021-08-04,4
"a","sp",2021-08-08,33
"a","sp",2021-08-09,3
"a","sp",2021-08-11,1
"a","sp",2021-08-12,18
"a","sp",2021-08-13,28
"a","sp",2021-08-14,82
"a","sp",2021-08-15,165
"a","sp",2021-08-16,114
"a","sp",2021-08-17,14
"a","sp",2021-08-18,12
"a","sp",2021-08-19,6
"a","sp",2021-08-20,6
"a","sp",2021-08-22,5
"a","sp",2021-08-25,6
"a","sp",2021-08-26,16
"a","sp",2021-08-27,73
"a","sp",2021-08-28,9
"a","sp",2021-08-29,4
"a","sp",2021-08-30,2
"a","sp",2021-08-31,5
"a","sp",2021-09-01,32
"a","sp",2021-09-02,81
"a","sp",2021-09-03,12
"a","sp",2021-09-04,13
"a","sp",2021-09-06,13
"a","sp",2021-09-07,2
"a","sp",2021-09-08,3
"a","sp",2021-09-09,3
"a","sp",2021-09-10,1
"a","sp",2021-09-13,4
"a","sp",2021-09-14,2
"a","sp",2021-09-15,4
"a","sp",2021-09-16,1
"a","sp",2021-09-18,4
"a","sp",2021-09-20,8
"a","sp",2021-09-21,2
"a","sp",2021-09-24,49
"a","sp",2021-09-25,13
"a","sp",2021-09-26,2
"a","sp",2021-09-27,3
"a","sp",2021-09-30,5
"a","sp",2021-10-01,1
"a","sp",2021-10-03,4
"a","sp",2021-10-04,2
"a","sp",2021-10-06,2
"a","sp",2021-10-08,4
"a","sp",2021-10-10,4
"a","sp",2021-10-12,68
"a","sp",2021-10-14,2
"a","sp",2021-10-15,2
"a","sp",2021-10-16,7
"a","sp",2021-10-17,9
"a","sp",2021-10-18,19
"a","sp",2021-10-19,3
"a","sp",2021-10-20,14
"a","sp",2021-10-23,3
"a","sp",2021-10-25,62
"a","sp",2021-10-26,3
"a","sp",2021-10-28,2
"a","sp",2021-10-31,6
"a","sp",2021-11-03,4
"a","sp",2021-11-05,4
"a","sp",2021-11-07,3
"a","sp",2021-11-10,2
"a","sp",2021-11-13,3
"a","sp",2021-11-19,8
"a","sp",2021-11-21,3
"a","sp",2021-11-22,3
"a","sp",2021-11-27,5
"a","sp",2021-11-28,12
"a","sp",2021-11-29,2
"a","sp",2021-12-01,30
"a","sp",2021-12-02,1
"a","sp",2021-12-13,24
"a","sp",2021-12-14,29
"a","sp",2021-12-15,8
"a","sp",2021-12-16,9
"a","sp",2021-12-20,3
"a","sp",2021-12-27,15
"a","sp",2021-12-31,1
"a","sp",2022-01-01,1
"a","sp",2022-01-07,16
"a","sp",2022-01-09,8
"a","sp",2022-01-10,14
"a","sp",2022-01-15,38
"a","sp",2022-01-16,82
"a","sp",2022-01-18,10
"a","sp",2022-01-23,38
"a","sp",2022-01-25,3
"a","sp",2022-01-26,2
"a","sp",2022-01-27,2
"a","sp",2022-01-28,4
"a","sp",2022-01-31,11
"a","sp",2022-02-01,2
"a","sp",2022-02-02,1
"a","sp",2022-02-03,24
"a","sp",2022-02-05,15
"a","sp",2022-02-08,2
"a","sp",2022-02-10,3
"a","sp",2022-02-12,20
"a","sp",2022-02-13,9
"a","sp",2022-02-15,7
"a","sp",2022-02-16,3
"a","sp",2022-02-18,1
"a","sp",2022-02-20,3
"a","sp",2022-02-27,2
"a","sp",2022-02-28,1
"a","sp",2022-03-05,10
"a","sp",2022-03-09,25
"a","sp",2022-03-12,5
"a","sp",2022-03-18,1
"a","sp",2022-03-19,3
"a","sp",2022-03-23,3
"a","sp",2022-03-28,9
"a","sp",2022-04-06,4
"a","sp",2022-04-07,66
"a","sp",2022-04-08,6
"a","sp",2022-04-09,1
"a","sp",2022-04-16,12
"a","sp",2022-04-17,3
"a","sp",2022-05-02,1
"a","sp",2022-05-10,1
"a","sp",2022-05-12,1
"a","sp",2022-05-13,26
"a","sp",2022-05-16,1
"a","sp",2022-05-19,4
"a","sp",2022-05-20,3
"a","sp",2022-05-22,10
"a","sp",2022-05-23,5
"a","sp",2022-05-26,113
"a","sp",2022-05-27,108
"a","sp",2022-05-28,4
"a","sp",2022-05-29,1
"a","sp",2022-05-30,1
"a","sp",2022-06-01,2
"a","sp",2022-06-03,1
"a","sp",2022-06-04,55
"a","sp",2022-06-08,2
"a","sp",2022-06-09,3
"a","sp",2022-06-11,8
"a","sp",2022-06-12,10
"a","sp",2022-06-13,6
"a","sp",2022-06-15,9
"a","sp",2022-06-17,3
"a","sp",2022-06-18,7
"a","sp",2022-06-23,13
"a","sp",2022-07-02,2
"a","sp",2022-07-05,5
"a","sp",2022-07-06,1
"a","sp",2022-07-13,8
"a","sp",2022-07-14,6
"a","sp",2022-07-15,4
"a","sp",2022-07-16,5
"a","sp",2022-07-23,1
"a","sp",2022-07-27,13
"a","sp",2022-07-30,71
"a","sp",2022-08-01,1
"a","sp",2022-08-02,3
"a","sp",2022-08-09,1
"a","sp",2022-08-11,12
"a","sp",2022-08-15,1
"a","sp",2022-08-16,1
"a","sp",2022-09-05,2
"a","sp",2022-09-06,1
"a","sp",2022-09-08,15
"a","sp",2022-09-09,1
"a","sp",2022-09-11,3
"a","sp",2022-09-15,1
"a","sp",2022-09-17,1
"a","sp",2022-10-01,1
"a","sp",2022-10-02,1
"a","sp",2022-10-03,6
"a","sp",2022-10-06,2
"a","sp",2022-10-07,3
"a","sp",2022-10-15,1
"a","sp",2022-10-18,1
"a","sp",2022-10-24,1
"a","sp",2022-10-26,17
"a","sp",2022-11-09,50
"a","sp",2022-11-10,5
"a","sp",2022-11-12,15
"a","sp",2022-11-20,19
"a","sp",2022-11-22,44
"a","sp",2022-11-30,7
"a","sp",2022-12-03,5
"a","sp",2022-12-22,106
"a","sp",2022-12-23,5
"a","sp",2022-12-27,2
"a","sp",2022-12-28,1
"a","sp",2023-01-01,1
"a","sp",2023-01-15,1
"a","sp",2023-01-28,1
"a","sp",2023-04-27,7
"a","sp",2023-05-09,1
"a","sp",2023-07-11,2
"a","sp",2023-09-01,3
"a","sp",2023-09-20,1
"a","sp",2023-09-21,2
"a","sp",2023-11-19,1
"f","ig",2019-01-31,2
"f","ig",2019-02-11,190
"f","ig",2019-03-16,393
"f","ig",2019-03-17,1
"f","ig",2019-03-21,7
"f","ig",2019-04-04,2
"f","ig",2019-04-11,50
"f","ig",2019-04-15,19
"f","ig",2019-04-21,9
"f","ig",2019-04-22,6
"f","ig",2019-04-23,48
"f","ig",2019-05-09,89
"f","ig",2019-05-14,3
"f","ig",2019-05-16,5
"f","ig",2019-05-18,4
"f","ig",2019-05-19,4
"f","ig",2019-05-31,4
"f","ig",2019-06-04,3
"f","ig",2019-06-06,2
"f","ig",2019-06-08,7
"f","ig",2019-06-16,1
"f","ig",2019-06-17,4
"f","ig",2019-06-18,1
"f","ig",2019-06-20,16
"f","ig",2019-06-27,1
"f","ig",2019-06-28,5
"f","ig",2019-06-29,2
"f","ig",2019-07-01,9
"f","ig",2019-07-03,4
"f","ig",2019-07-08,5
"f","ig",2019-07-09,8
"f","ig",2019-07-10,2
"f","ig",2019-07-11,22
"f","ig",2019-07-12,3
"f","ig",2019-07-20,2
"f","ig",2019-07-23,12
"f","ig",2019-07-24,2
"f","ig",2019-07-26,4
"f","ig",2019-07-27,6
"f","ig",2019-07-30,18
"f","ig",2019-08-01,5
"f","ig",2019-08-07,1
"f","ig",2019-08-08,4
"f","ig",2019-08-09,5
"f","ig",2019-08-10,3
"f","ig",2019-08-11,1
"f","ig",2019-08-13,1
"f","ig",2019-08-14,2
"f","ig",2019-08-26,4
"f","ig",2019-08-27,3
"f","ig",2019-08-30,5
"f","ig",2019-08-31,1
"f","ig",2019-09-02,8
"f","ig",2019-09-07,5
"f","ig",2019-09-10,2
"f","ig",2019-09-21,5
"f","ig",2019-09-22,4
"f","ig",2019-09-25,3
"f","ig",2019-09-26,2
"f","ig",2019-09-28,2
"f","ig",2019-10-06,14
"f","ig",2019-10-07,1
"f","ig",2019-10-11,6
"f","ig",2019-10-12,1
"f","ig",2019-10-21,2
"f","ig",2019-10-28,2
"f","ig",2019-10-31,3
"f","ig",2019-11-03,8
"f","ig",2019-11-09,2
"f","ig",2019-11-10,5
"f","ig",2019-11-11,3
"f","ig",2019-11-15,3
"f","ig",2019-11-17,1
"f","ig",2019-11-22,7
"f","ig",2019-11-24,2
"f","ig",2019-11-26,10
"f","ig",2019-12-01,4
"f","ig",2019-12-04,17
"f","ig",2019-12-06,3
"f","ig",2019-12-07,6
"f","ig",2019-12-14,3
"f","ig",2019-12-23,2
"f","ig",2019-12-24,4
"f","ig",2020-01-03,3
"f","ig",2020-01-07,2
"f","ig",2020-01-16,14
"f","ig",2020-01-20,3
"f","ig",2020-01-21,15
"f","ig",2020-01-23,5
"f","ig",2020-01-24,8
"f","ig",2020-01-29,2
"f","ig",2020-02-01,7
"f","ig",2020-02-12,13
"f","ig",2020-02-14,3
"f","ig",2020-02-20,3
"f","ig",2020-02-23,1
"f","ig",2020-02-24,3
"f","ig",2020-02-25,4
"f","ig",2020-02-26,7
"f","ig",2020-02-29,4
"f","ig",2020-03-05,6
"f","ig",2020-03-14,8
"f","ig",2020-03-15,8
"f","ig",2020-03-17,2
"f","ig",2020-03-19,47
"f","ig",2020-03-20,3
"f","ig",2020-03-22,4
"f","ig",2020-03-23,4
"f","ig",2020-03-24,21
"f","ig",2020-03-25,15
"f","ig",2020-03-26,2
"f","ig",2020-03-30,12
"f","ig",2020-03-31,7
"f","ig",2020-04-02,3
"f","ig",2020-04-04,8
"f","ig",2020-04-06,4
"f","ig",2020-04-07,27
"f","ig",2020-04-08,6
"f","ig",2020-04-09,1
"f","ig",2020-04-10,28
"f","ig",2020-04-11,9
"f","ig",2020-04-12,1
"f","ig",2020-04-15,41
"f","ig",2020-04-16,77
"f","ig",2020-04-19,6
"f","ig",2020-04-20,3
"f","ig",2020-04-22,20
"f","ig",2020-04-23,5
"f","ig",2020-04-24,2
"f","ig",2020-04-25,3
"f","ig",2020-04-27,8
"f","ig",2020-04-30,44
"f","ig",2020-05-01,3
"f","ig",2020-05-03,3
"f","ig",2020-05-05,3
"f","ig",2020-05-08,24
"f","ig",2020-05-11,2
"f","ig",2020-05-17,4
