date,cases,cartodb_id,province,weekinmonth,monthname,timeframe
2020-06-28,165,7,New Brunswick,4,June,June-W4
2020-06-28,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-28,5,13,Northwest Territories,4,June,June-W4
2020-06-28,1061,2,Nova Scotia,4,June,June-W4
2020-06-28,36597,11,Ontario,4,June,June-W4
2020-06-28,27,8,Prince Edward Island,4,June,June-W4
2020-06-28,55079,1,Quebec,4,June,June-W4
2020-06-28,778,3,Saskatchewan,4,June,June-W4
2020-06-28,11,9,Yukon,4,June,June-W4
2020-06-28,0,12,Nunavut,4,June,June-W4
2020-06-29,8067,4,Alberta,4,June,June-W4
2020-06-29,2904,6,British Columbia,4,June,June-W4
2020-06-29,324,10,Manitoba,4,June,June-W4
2020-06-29,165,7,New Brunswick,4,June,June-W4
2020-06-29,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-29,5,13,Northwest Territories,4,June,June-W4
2020-06-29,1061,2,Nova Scotia,4,June,June-W4
2020-06-29,36823,11,Ontario,4,June,June-W4
2020-06-29,27,8,Prince Edward Island,4,June,June-W4
2020-06-29,55390,1,Quebec,4,June,June-W4
2020-06-29,779,3,Saskatchewan,4,June,June-W4
2020-06-29,11,9,Yukon,4,June,June-W4
2020-06-29,0,12,Nunavut,4,June,June-W4
2020-06-30,8108,4,Alberta,4,June,June-W4
2020-06-30,2916,6,British Columbia,4,June,June-W4
2020-06-30,325,10,Manitoba,4,June,June-W4
2020-06-30,165,7,New Brunswick,4,June,June-W4
2020-06-30,261,5,Newfoundland and Labrador,4,June,June-W4
2020-06-30,5,13,Northwest Territories,4,June,June-W4
2020-06-30,1062,2,Nova Scotia,4,June,June-W4
2020-06-30,36961,11,Ontario,4,June,June-W4
2020-06-30,27,8,Prince Edward Island,4,June,June-W4
2020-06-30,55458,1,Quebec,4,June,June-W4
2020-06-30,785,3,Saskatchewan,4,June,June-W4
2020-06-30,11,9,Yukon,4,June,June-W4
2020-06-30,0,12,Nunavut,4,June,June-W4
2020-07-01,8108,4,Alberta,1,July,July-W1
2020-07-01,2916,6,British Columbia,1,July,July-W1
2020-07-01,325,10,Manitoba,1,July,July-W1
2020-07-01,165,7,New Brunswick,1,July,July-W1
2020-07-01,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-01,5,13,Northwest Territories,1,July,July-W1
2020-07-01,1063,2,Nova Scotia,1,July,July-W1
2020-07-01,37085,11,Ontario,1,July,July-W1
2020-07-01,27,8,Prince Edward Island,1,July,July-W1
2020-07-01,55524,1,Quebec,1,July,July-W1
2020-07-01,785,3,Saskatchewan,1,July,July-W1
2020-07-01,11,9,Yukon,1,July,July-W1
2020-07-01,0,12,Nunavut,1,July,July-W1
2020-07-02,8202,4,Alberta,1,July,July-W1
2020-07-02,2940,6,British Columbia,1,July,July-W1
2020-07-02,325,10,Manitoba,1,July,July-W1
2020-07-02,165,7,New Brunswick,1,July,July-W1
2020-07-02,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-02,5,13,Northwest Territories,1,July,July-W1
2020-07-02,1064,2,Nova Scotia,1,July,July-W1
2020-07-02,37242,11,Ontario,1,July,July-W1
2020-07-02,27,8,Prince Edward Island,1,July,July-W1
2020-07-02,55593,1,Quebec,1,July,July-W1
2020-07-02,795,3,Saskatchewan,1,July,July-W1
2020-07-02,11,9,Yukon,1,July,July-W1
2020-07-02,0,12,Nunavut,1,July,July-W1
2020-07-03,8259,4,Alberta,1,July,July-W1
2020-07-03,2947,6,British Columbia,1,July,July-W1
2020-07-03,325,10,Manitoba,1,July,July-W1
2020-07-03,165,7,New Brunswick,1,July,July-W1
2020-07-03,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-03,5,13,Northwest Territories,1,July,July-W1
2020-07-03,1064,2,Nova Scotia,1,July,July-W1
2020-07-03,37407,11,Ontario,1,July,July-W1
2020-07-03,27,8,Prince Edward Island,1,July,July-W1
2020-07-03,55682,1,Quebec,1,July,July-W1
2020-07-03,796,3,Saskatchewan,1,July,July-W1
2020-07-03,11,9,Yukon,1,July,July-W1
2020-07-03,0,12,Nunavut,1,July,July-W1
2020-07-04,8259,4,Alberta,1,July,July-W1
2020-07-04,2947,6,British Columbia,1,July,July-W1
2020-07-04,325,10,Manitoba,1,July,July-W1
2020-07-04,165,7,New Brunswick,1,July,July-W1
2020-07-04,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-04,5,13,Northwest Territories,1,July,July-W1
2020-07-04,1064,2,Nova Scotia,1,July,July-W1
2020-07-04,37525,11,Ontario,1,July,July-W1
2020-07-04,30,8,Prince Edward Island,1,July,July-W1
2020-07-04,55784,1,Quebec,1,July,July-W1
2020-07-04,796,3,Saskatchewan,1,July,July-W1
2020-07-04,11,9,Yukon,1,July,July-W1
2020-07-04,0,12,Nunavut,1,July,July-W1
2020-07-05,8259,4,Alberta,1,July,July-W1
2020-07-05,2947,6,British Columbia,1,July,July-W1
2020-07-05,325,10,Manitoba,1,July,July-W1
2020-07-05,165,7,New Brunswick,1,July,July-W1
2020-07-05,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-05,5,13,Northwest Territories,1,July,July-W1
2020-07-05,1064,2,Nova Scotia,1,July,July-W1
2020-07-05,37653,11,Ontario,1,July,July-W1
2020-07-05,32,8,Prince Edward Island,1,July,July-W1
2020-07-05,55863,1,Quebec,1,July,July-W1
2020-07-05,796,3,Saskatchewan,1,July,July-W1
2020-07-05,11,9,Yukon,1,July,July-W1
2020-07-05,0,12,Nunavut,1,July,July-W1
2020-07-06,8389,4,Alberta,1,July,July-W1
2020-07-06,2978,6,British Columbia,1,July,July-W1
2020-07-06,325,10,Manitoba,1,July,July-W1
2020-07-06,165,7,New Brunswick,1,July,July-W1
2020-07-06,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-06,5,13,Northwest Territories,1,July,July-W1
2020-07-06,1065,2,Nova Scotia,1,July,July-W1
2020-07-06,37829,11,Ontario,1,July,July-W1
2020-07-06,32,8,Prince Edward Island,1,July,July-W1
2020-07-06,55937,1,Quebec,1,July,July-W1
2020-07-06,805,3,Saskatchewan,1,July,July-W1
2020-07-06,11,9,Yukon,1,July,July-W1
2020-07-06,0,12,Nunavut,1,July,July-W1
2020-07-07,8436,4,Alberta,1,July,July-W1
2020-07-07,2990,6,British Columbia,1,July,July-W1
2020-07-07,325,10,Manitoba,1,July,July-W1
2020-07-07,165,7,New Brunswick,1,July,July-W1
2020-07-07,261,5,Newfoundland and Labrador,1,July,July-W1
2020-07-07,5,13,Northwest Territories,1,July,July-W1
2020-07-07,1065,2,Nova Scotia,1,July,July-W1
2020-07-07,37917,11,Ontario,1,July,July-W1
2020-07-07,32,8,Prince Edward Island,1,July,July-W1
2020-07-07,55997,1,Quebec,1,July,July-W1
2020-07-07,806,3,Saskatchewan,1,July,July-W1
2020-07-07,11,9,Yukon,1,July,July-W1
2020-07-07,0,12,Nunavut,1,July,July-W1
2020-07-08,8482,4,Alberta,2,July,July-W2
2020-07-08,3008,6,British Columbia,2,July,July-W2
2020-07-08,325,10,Manitoba,2,July,July-W2
2020-07-08,165,7,New Brunswick,2,July,July-W2
2020-07-08,261,5,Newfoundland and Labrador,2,July,July-W2
2020-07-08,5,13,Northwest Territories,2,July,July-W2
2020-07-08,1066,2,Nova Scotia,2,July,July-W2
2020-07-08,38079,11,Ontario,2,July,July-W2
2020-07-08,32,8,Prince Edward Island,2,July,July-W2
2020-07-08,56079,1,Quebec,2,July,July-W2
2020-07-08,808,3,Saskatchewan,2,July,July-W2
2020-07-08,11,9,Yukon,2,July,July-W2
2020-07-08,0,12,Nunavut,2,July,July-W2
2020-07-09,8519,4,Alberta,2,July,July-W2
2020-07-09,3028,6,British Columbia,2,July,July-W2
2020-07-09,325,10,Manitoba,2,July,July-W2
2020-07-09,166,7,New Brunswick,2,July,July-W2
2020-07-09,261,5,Newfoundland and Labrador,2,July,July-W2
2020-07-09,5,13,Northwest Territories,2,July,July-W2
2020-07-09,1066,2,Nova Scotia,2,July,July-W2
2020-07-09,38200,11,Ontario,2,July,July-W2
2020-07-09,33,8,Prince Edward Island,2,July,July-W2
2020-07-09,56216,1,Quebec,2,July,July-W2
2020-07-09,813,3,Saskatchewan,2,July,July-W2
2020-07-09,11,9,Yukon,2,July,July-W2
2020-07-09,0,12,Nunavut,2,July,July-W2
2020-07-10,8596,4,Alberta,2,July,July-W2
2020-07-10,3053,6,British Columbia,2,July,July-W2
2020-07-10,325,10,Manitoba,2,July,July-W2
2020-07-10,166,7,New Brunswick,2,July,July-W2
2020-07-10,262,5,Newfoundland and Labrador,2,July,July-W2
2020-07-10,5,13,Northwest Territories,2,July,July-W2
2020-07-10,1066,2,Nova Scotia,2,July,July-W2
2020-07-10,38323,11,Ontario,2,July,July-W2
2020-07-10,33,8,Prince Edward Island,2,July,July-W2
2020-07-10,56316,1,Quebec,2,July,July-W2
2020-07-10,815,3,Saskatchewan,2,July,July-W2
2020-07-10,11,9,Yukon,2,July,July-W2
2020-07-10,0,12,Nunavut,2,July,July-W2
2020-07-11,8596,4,Alberta,2,July,July-W2
2020-07-11,3053,6,British Columbia,2,July,July-W2
2020-07-11,325,10,Manitoba,2,July,July-W2
2020-07-11,166,7,New Brunswick,2,July,July-W2
2020-07-11,262,5,Newfoundland and Labrador,2,July,July-W2
2020-07-11,5,13,Northwest Territories,2,July,July-W2
2020-07-11,1066,2,Nova Scotia,2,July,July-W2
2020-07-11,38398,11,Ontario,2,July,July-W2
2020-07-11,33,8,Prince Edward Island,2,July,July-W2
2020-07-11,56407,1,Quebec,2,July,July-W2
2020-07-11,815,3,Saskatchewan,2,July,July-W2
2020-07-11,11,9,Yukon,2,July,July-W2
2020-07-11,0,12,Nunavut,2,July,July-W2
2020-07-12,8596,4,Alberta,2,July,July-W2
2020-07-12,3053,6,British Columbia,2,July,July-W2
2020-07-12,325,10,Manitoba,2,July,July-W2
2020-07-12,166,7,New Brunswick,2,July,July-W2
2020-07-12,262,5,Newfoundland and Labrador,2,July,July-W2
2020-07-12,5,13,Northwest Territories,2,July,July-W2
2020-07-12,1066,2,Nova Scotia,2,July,July-W2
2020-07-12,38481,11,Ontario,2,July,July-W2
2020-07-12,34,8,Prince Edward Island,2,July,July-W2
2020-07-12,56521,1,Quebec,2,July,July-W2
2020-07-12,815,3,Saskatchewan,2,July,July-W2
2020-07-12,11,9,Yukon,2,July,July-W2
2020-07-12,0,12,Nunavut,2,July,July-W2
2020-07-13,8826,4,Alberta,2,July,July-W2
2020-07-13,3053,6,British Columbia,2,July,July-W2
2020-07-13,325,10,Manitoba,2,July,July-W2
2020-07-13,166,7,New Brunswick,2,July,July-W2
2020-07-13,262,5,Newfoundland and Labrador,2,July,July-W2
2020-07-13,5,13,Northwest Territories,2,July,July-W2
2020-07-13,1066,2,Nova Scotia,2,July,July-W2
2020-07-13,38730,11,Ontario,2,July,July-W2
2020-07-13,35,8,Prince Edward Island,2,July,July-W2
2020-07-13,56621,1,Quebec,2,July,July-W2
2020-07-13,871,3,Saskatchewan,2,July,July-W2
2020-07-13,11,9,Yukon,2,July,July-W2
2020-07-13,0,12,Nunavut,2,July,July-W2
2020-07-14,8912,4,Alberta,2,July,July-W2
2020-07-14,3128,6,British Columbia,2,July,July-W2
2020-07-14,330,10,Manitoba,2,July,July-W2
2020-07-14,167,7,New Brunswick,2,July,July-W2
2020-07-14,262,5,Newfoundland and Labrador,2,July,July-W2
2020-07-14,5,13,Northwest Territories,2,July,July-W2
2020-07-14,1066,2,Nova Scotia,2,July,July-W2
2020-07-14,38814,11,Ontario,2,July,July-W2
2020-07-14,36,8,Prince Edward Island,2,July,July-W2
2020-07-14,56730,1,Quebec,2,July,July-W2
2020-07-14,876,3,Saskatchewan,2,July,July-W2
2020-07-14,11,9,Yukon,2,July,July-W2
2020-07-14,0,12,Nunavut,2,July,July-W2
2020-07-15,8994,4,Alberta,3,July,July-W3
2020-07-15,3149,6,British Columbia,3,July,July-W3
2020-07-15,330,10,Manitoba,3,July,July-W3
2020-07-15,168,7,New Brunswick,3,July,July-W3
2020-07-15,262,5,Newfoundland and Labrador,3,July,July-W3
2020-07-15,5,13,Northwest Territories,3,July,July-W3
2020-07-15,1067,2,Nova Scotia,3,July,July-W3
2020-07-15,38918,11,Ontario,3,July,July-W3
2020-07-15,36,8,Prince Edward Island,3,July,July-W3
2020-07-15,56859,1,Quebec,3,July,July-W3
2020-07-15,881,3,Saskatchewan,3,July,July-W3
2020-07-15,11,9,Yukon,3,July,July-W3
2020-07-15,0,12,Nunavut,3,July,July-W3
2020-07-16,9114,4,Alberta,3,July,July-W3
2020-07-16,3170,6,British Columbia,3,July,July-W3
2020-07-16,331,10,Manitoba,3,July,July-W3
2020-07-16,168,7,New Brunswick,3,July,July-W3
2020-07-16,262,5,Newfoundland and Labrador,3,July,July-W3
2020-07-16,5,13,Northwest Territories,3,July,July-W3
2020-07-16,1067,2,Nova Scotia,3,July,July-W3
2020-07-16,39043,11,Ontario,3,July,July-W3
2020-07-16,36,8,Prince Edward Island,3,July,July-W3
2020-07-16,57001,1,Quebec,3,July,July-W3
2020-07-16,923,3,Saskatchewan,3,July,July-W3
2020-07-16,11,9,Yukon,3,July,July-W3
2020-07-16,0,12,Nunavut,3,July,July-W3
2020-07-17,9219,4,Alberta,3,July,July-W3
2020-07-17,3198,6,British Columbia,3,July,July-W3
2020-07-17,336,10,Manitoba,3,July,July-W3
2020-07-17,168,7,New Brunswick,3,July,July-W3
2020-07-17,262,5,Newfoundland and Labrador,3,July,July-W3
2020-07-17,5,13,Northwest Territories,3,July,July-W3
2020-07-17,1067,2,Nova Scotia,3,July,July-W3
2020-07-17,39164,11,Ontario,3,July,July-W3
2020-07-17,36,8,Prince Edward Island,3,July,July-W3
2020-07-17,57142,1,Quebec,3,July,July-W3
2020-07-17,936,3,Saskatchewan,3,July,July-W3
2020-07-17,13,9,Yukon,3,July,July-W3
2020-07-17,0,12,Nunavut,3,July,July-W3
2020-07-18,9219,4,Alberta,3,July,July-W3
2020-07-18,3198,6,British Columbia,3,July,July-W3
2020-07-18,337,10,Manitoba,3,July,July-W3
2020-07-18,168,7,New Brunswick,3,July,July-W3
2020-07-18,262,5,Newfoundland and Labrador,3,July,July-W3
2020-07-18,5,13,Northwest Territories,3,July,July-W3
2020-07-18,1067,2,Nova Scotia,3,July,July-W3
2020-07-18,39316,11,Ontario,3,July,July-W3
2020-07-18,36,8,Prince Edward Island,3,July,July-W3
2020-07-18,57300,1,Quebec,3,July,July-W3
2020-07-18,941,3,Saskatchewan,3,July,July-W3
2020-07-18,13,9,Yukon,3,July,July-W3
2020-07-18,0,12,Nunavut,3,July,July-W3
2020-07-19,9219,4,Alberta,3,July,July-W3
2020-07-19,3198,6,British Columbia,3,July,July-W3
2020-07-19,343,10,Manitoba,3,July,July-W3
2020-07-19,169,7,New Brunswick,3,July,July-W3
2020-07-19,262,5,Newfoundland and Labrador,3,July,July-W3
2020-07-19,5,13,Northwest Territories,3,July,July-W3
2020-07-19,1067,2,Nova Scotia,3,July,July-W3
2020-07-19,39434,11,Ontario,3,July,July-W3
2020-07-19,36,8,Prince Edward Island,3,July,July-W3
2020-07-19,57466,1,Quebec,3,July,July-W3
2020-07-19,943,3,Saskatchewan,3,July,July-W3
2020-07-19,13,9,Yukon,3,July,July-W3
2020-07-19,0,12,Nunavut,3,July,July-W3
2020-07-20,9587,4,Alberta,3,July,July-W3
2020-07-20,3300,6,British Columbia,3,July,July-W3
2020-07-20,354,10,Manitoba,3,July,July-W3
2020-07-20,170,7,New Brunswick,3,July,July-W3
2020-07-20,262,5,Newfoundland and Labrador,3,July,July-W3
2020-07-20,5,13,Northwest Territories,3,July,July-W3
2020-07-20,1067,2,Nova Scotia,3,July,July-W3
2020-07-20,39553,11,Ontario,3,July,July-W3
2020-07-20,36,8,Prince Edward Island,3,July,July-W3
2020-07-20,57616,1,Quebec,3,July,July-W3
2020-07-20,962,3,Saskatchewan,3,July,July-W3
2020-07-20,13,9,Yukon,3,July,July-W3
2020-07-20,0,12,Nunavut,3,July,July-W3
2020-07-21,9728,4,Alberta,3,July,July-W3
2020-07-21,3328,6,British Columbia,3,July,July-W3
2020-07-21,366,10,Manitoba,3,July,July-W3
2020-07-21,170,7,New Brunswick,3,July,July-W3
2020-07-21,263,5,Newfoundland and Labrador,3,July,July-W3
2020-07-21,5,13,Northwest Territories,3,July,July-W3
2020-07-21,1067,2,Nova Scotia,3,July,July-W3
2020-07-21,39718,11,Ontario,3,July,July-W3
2020-07-21,36,8,Prince Edward Island,3,July,July-W3
2020-07-21,57796,1,Quebec,3,July,July-W3
2020-07-21,970,3,Saskatchewan,3,July,July-W3
2020-07-21,13,9,Yukon,3,July,July-W3
2020-07-21,0,12,Nunavut,3,July,July-W3
2020-07-22,9728,4,Alberta,4,July,July-W4
2020-07-22,3328,6,British Columbia,4,July,July-W4
2020-07-22,374,10,Manitoba,4,July,July-W4
2020-07-22,170,7,New Brunswick,4,July,July-W4
2020-07-22,264,5,Newfoundland and Labrador,4,July,July-W4
2020-07-22,5,13,Northwest Territories,4,July,July-W4
2020-07-22,1067,2,Nova Scotia,4,July,July-W4
2020-07-22,39824,11,Ontario,4,July,July-W4
2020-07-22,36,8,Prince Edward Island,4,July,July-W4
2020-07-22,57938,1,Quebec,4,July,July-W4
2020-07-22,1030,3,Saskatchewan,4,July,July-W4
2020-07-22,13,9,Yukon,4,July,July-W4
2020-07-22,0,12,Nunavut,4,July,July-W4
2020-07-23,9975,4,Alberta,4,July,July-W4
2020-07-23,3392,6,British Columbia,4,July,July-W4
2020-07-23,375,10,Manitoba,4,July,July-W4
2020-07-23,170,7,New Brunswick,4,July,July-W4
2020-07-23,264,5,Newfoundland and Labrador,4,July,July-W4
2020-07-23,5,13,Northwest Territories,4,July,July-W4
2020-07-23,1067,2,Nova Scotia,4,July,July-W4
2020-07-23,39936,11,Ontario,4,July,July-W4
2020-07-23,36,8,Prince Edward Island,4,July,July-W4
2020-07-23,58080,1,Quebec,4,July,July-W4
2020-07-23,1072,3,Saskatchewan,4,July,July-W4
2020-07-23,13,9,Yukon,4,July,July-W4
2020-07-23,0,12,Nunavut,4,July,July-W4
2020-07-24,10086,4,Alberta,4,July,July-W4
2020-07-24,3392,6,British Columbia,4,July,July-W4
2020-07-24,384,10,Manitoba,4,July,July-W4
2020-07-24,170,7,New Brunswick,4,July,July-W4
2020-07-24,265,5,Newfoundland and Labrador,4,July,July-W4
2020-07-24,5,13,Northwest Territories,4,July,July-W4
2020-07-24,1067,2,Nova Scotia,4,July,July-W4
2020-07-24,40341,11,Ontario,4,July,July-W4
2020-07-24,36,8,Prince Edward Island,4,July,July-W4
2020-07-24,58243,1,Quebec,4,July,July-W4
2020-07-24,1099,3,Saskatchewan,4,July,July-W4
2020-07-24,14,9,Yukon,4,July,July-W4
2020-07-24,0,12,Nunavut,4,July,July-W4
2020-07-25,10086,4,Alberta,4,July,July-W4
2020-07-25,3419,6,British Columbia,4,July,July-W4
2020-07-25,388,10,Manitoba,4,July,July-W4
2020-07-25,170,7,New Brunswick,4,July,July-W4
2020-07-25,265,5,Newfoundland and Labrador,4,July,July-W4
2020-07-25,5,13,Northwest Territories,4,July,July-W4
2020-07-25,1067,2,Nova Scotia,4,July,July-W4
2020-07-25,40457,11,Ontario,4,July,July-W4
2020-07-25,36,8,Prince Edward Island,4,July,July-W4
2020-07-25,58414,1,Quebec,4,July,July-W4
2020-07-25,1136,3,Saskatchewan,4,July,July-W4
2020-07-25,14,9,Yukon,4,July,July-W4
2020-07-25,0,12,Nunavut,4,July,July-W4
2020-07-26,10086,4,Alberta,4,July,July-W4
2020-07-26,3419,6,British Columbia,4,July,July-W4
2020-07-26,394,10,Manitoba,4,July,July-W4
2020-07-26,170,7,New Brunswick,4,July,July-W4
2020-07-26,266,5,Newfoundland and Labrador,4,July,July-W4
2020-07-26,5,13,Northwest Territories,4,July,July-W4
2020-07-26,1067,2,Nova Scotia,4,July,July-W4
2020-07-26,40558,11,Ontario,4,July,July-W4
2020-07-26,36,8,Prince Edward Island,4,July,July-W4
2020-07-26,58583,1,Quebec,4,July,July-W4
2020-07-26,1178,3,Saskatchewan,4,July,July-W4
2020-07-26,14,9,Yukon,4,July,July-W4
2020-07-26,0,12,Nunavut,4,July,July-W4
2020-07-27,10390,4,Alberta,4,July,July-W4
2020-07-27,3500,6,British Columbia,4,July,July-W4
2020-07-27,400,10,Manitoba,4,July,July-W4
2020-07-27,170,7,New Brunswick,4,July,July-W4
2020-07-27,266,5,Newfoundland and Labrador,4,July,July-W4
2020-07-27,5,13,Northwest Territories,4,July,July-W4
2020-07-27,1067,2,Nova Scotia,4,July,July-W4
2020-07-27,40673,11,Ontario,4,July,July-W4
2020-07-27,36,8,Prince Edward Island,4,July,July-W4
2020-07-27,58728,1,Quebec,4,July,July-W4
2020-07-27,1209,3,Saskatchewan,4,July,July-W4
2020-07-27,14,9,Yukon,4,July,July-W4
2020-07-27,0,12,Nunavut,4,July,July-W4
2020-07-28,10470,4,Alberta,4,July,July-W4
2020-07-28,3523,6,British Columbia,4,July,July-W4
2020-07-28,405,10,Manitoba,4,July,July-W4
2020-07-28,170,7,New Brunswick,4,July,July-W4
2020-07-28,266,5,Newfoundland and Labrador,4,July,July-W4
2020-07-28,5,13,Northwest Territories,4,July,July-W4
2020-07-28,1067,2,Nova Scotia,4,July,July-W4
2020-07-28,40787,11,Ontario,4,July,July-W4
2020-07-28,36,8,Prince Edward Island,4,July,July-W4
2020-07-28,58897,1,Quebec,4,July,July-W4
2020-07-28,1218,3,Saskatchewan,4,July,July-W4
2020-07-28,14,9,Yukon,4,July,July-W4
2020-07-28,0,12,Nunavut,4,July,July-W4
2020-07-29,10603,4,Alberta,4,July,July-W4
2020-07-29,3562,6,British Columbia,4,July,July-W4
2020-07-29,407,10,Manitoba,4,July,July-W4
2020-07-29,170,7,New Brunswick,4,July,July-W4
2020-07-29,266,5,Newfoundland and Labrador,4,July,July-W4
2020-07-29,5,13,Northwest Territories,4,July,July-W4
2020-07-29,1067,2,Nova Scotia,4,July,July-W4
2020-07-29,40873,11,Ontario,4,July,July-W4
2020-07-29,36,8,Prince Edward Island,4,July,July-W4
2020-07-29,59073,1,Quebec,4,July,July-W4
2020-07-29,1268,3,Saskatchewan,4,July,July-W4
2020-07-29,14,9,Yukon,4,July,July-W4
2020-07-29,0,12,Nunavut,4,July,July-W4
2020-07-30,10716,4,Alberta,4,July,July-W4
2020-07-30,3591,6,British Columbia,4,July,July-W4
2020-07-30,409,10,Manitoba,4,July,July-W4
2020-07-30,170,7,New Brunswick,4,July,July-W4
2020-07-30,266,5,Newfoundland and Labrador,4,July,July-W4
2020-07-30,5,13,Northwest Territories,4,July,July-W4
2020-07-30,1067,2,Nova Scotia,4,July,July-W4
2020-07-30,40953,11,Ontario,4,July,July-W4
2020-07-30,36,8,Prince Edward Island,4,July,July-W4
2020-07-30,59131,1,Quebec,4,July,July-W4
2020-07-30,1306,3,Saskatchewan,4,July,July-W4
2020-07-30,14,9,Yukon,4,July,July-W4
2020-07-30,0,12,Nunavut,4,July,July-W4
2020-07-31,10843,4,Alberta,4,July,July-W4
2020-07-31,3641,6,British Columbia,4,July,July-W4
2020-07-31,415,10,Manitoba,4,July,July-W4
2020-07-31,170,7,New Brunswick,4,July,July-W4
2020-07-31,266,5,Newfoundland and Labrador,4,July,July-W4
2020-07-31,5,13,Northwest Territories,4,July,July-W4
2020-07-31,1069,2,Nova Scotia,4,July,July-W4
2020-07-31,41178,11,Ontario,4,July,July-W4
2020-07-31,36,8,Prince Edward Island,4,July,July-W4
2020-07-31,59312,1,Quebec,4,July,July-W4
2020-07-31,1319,3,Saskatchewan,4,July,July-W4
2020-07-31,14,9,Yukon,4,July,July-W4
2020-07-31,0,12,Nunavut,4,July,July-W4
2020-08-01,10843,4,Alberta,1,July,July-W1
2020-08-01,3641,6,British Columbia,1,July,July-W1
2020-08-01,417,10,Manitoba,1,July,July-W1
2020-08-01,170,7,New Brunswick,1,July,July-W1
2020-08-01,266,5,Newfoundland and Labrador,1,July,July-W1
2020-08-01,5,13,Northwest Territories,1,July,July-W1
2020-08-01,1069,2,Nova Scotia,1,July,July-W1
2020-08-01,41257,11,Ontario,1,July,July-W1
2020-08-01,36,8,Prince Edward Island,1,July,July-W1
2020-08-01,59458,1,Quebec,1,July,July-W1
2020-08-01,1334,3,Saskatchewan,1,July,July-W1
2020-08-01,14,9,Yukon,1,July,July-W1
2020-08-01,0,12,Nunavut,1,July,July-W1
2020-08-02,10843,4,Alberta,1,July,July-W1
2020-08-02,3641,6,British Columbia,1,July,July-W1
2020-08-02,435,10,Manitoba,1,July,July-W1
2020-08-02,170,7,New Brunswick,1,July,July-W1
2020-08-02,266,5,Newfoundland and Labrador,1,July,July-W1
2020-08-02,5,13,Northwest Territories,1,July,July-W1
2020-08-02,1071,2,Nova Scotia,1,July,July-W1
2020-08-02,41333,11,Ontario,1,July,July-W1
2020-08-02,36,8,Prince Edward Island,1,July,July-W1
2020-08-02,59599,1,Quebec,1,July,July-W1
2020-08-02,1342,3,Saskatchewan,1,July,July-W1
2020-08-02,14,9,Yukon,1,July,July-W1
2020-08-02,0,12,Nunavut,1,July,July-W1
2020-08-03,10843,4,Alberta,1,July,July-W1
2020-08-03,3641,6,British Columbia,1,July,July-W1
2020-08-03,442,10,Manitoba,1,July,July-W1
2020-08-03,170,7,New Brunswick,1,July,July-W1
2020-08-03,266,5,Newfoundland and Labrador,1,July,July-W1
2020-08-03,5,13,Northwest Territories,1,July,July-W1
2020-08-03,1071,2,Nova Scotia,1,July,July-W1
2020-08-03,41391,11,Ontario,1,July,July-W1
2020-08-03,36,8,Prince Edward Island,1,July,July-W1
2020-08-03,59722,1,Quebec,1,July,July-W1
2020-08-03,1359,3,Saskatchewan,1,July,July-W1
2020-08-03,14,9,Yukon,1,July,July-W1
2020-08-03,0,12,Nunavut,1,July,July-W1
2020-08-04,11146,4,Alberta,1,July,July-W1
2020-08-04,3787,6,British Columbia,1,July,July-W1
2020-08-04,443,10,Manitoba,1,July,July-W1
2020-08-04,170,7,New Brunswick,1,July,July-W1
2020-08-04,266,5,Newfoundland and Labrador,1,July,July-W1
2020-08-04,5,13,Northwest Territories,1,July,July-W1
2020-08-04,1071,2,Nova Scotia,1,July,July-W1
2020-08-04,41495,11,Ontario,1,July,July-W1
2020-08-04,36,8,Prince Edward Island,1,July,July-W1
2020-08-04,59845,1,Quebec,1,July,July-W1
2020-08-04,1368,3,Saskatchewan,1,July,July-W1
2020-08-04,14,9,Yukon,1,July,July-W1
2020-08-04,0,12,Nunavut,1,July,July-W1
2020-08-05,11240,4,Alberta,1,July,July-W1
2020-08-05,3834,6,British Columbia,1,July,July-W1
2020-08-05,444,10,Manitoba,1,July,July-W1
2020-08-05,174,7,New Brunswick,1,July,July-W1
2020-08-05,266,5,Newfoundland and Labrador,1,July,July-W1
2020-08-05,5,13,Northwest Territories,1,July,July-W1
2020-08-05,1071,2,Nova Scotia,1,July,July-W1
2020-08-05,41560,11,Ontario,1,July,July-W1
2020-08-05,36,8,Prince Edward Island,1,July,July-W1
2020-08-05,60000,1,Quebec,1,July,July-W1
2020-08-05,1376,3,Saskatchewan,1,July,July-W1
2020-08-05,14,9,Yukon,1,July,July-W1
2020-08-05,0,12,Nunavut,1,July,July-W1
2020-08-06,11296,4,Alberta,1,July,July-W1
2020-08-06,3881,6,British Columbia,1,July,July-W1
2020-08-06,474,10,Manitoba,1,July,July-W1
2020-08-06,176,7,New Brunswick,1,July,July-W1
2020-08-06,266,5,Newfoundland and Labrador,1,July,July-W1
2020-08-06,5,13,Northwest Territories,1,July,July-W1
