"date","suma_kumulacyjna","typ","app","person"
2018-01-09,191166,"odebrane","mg","a"
2018-01-09,25923,"wyslane","mg","a"
2018-01-10,191532,"odebrane","mg","a"
2018-01-10,26090,"wyslane","mg","a"
2018-01-11,191656,"odebrane","mg","a"
2018-01-11,26149,"wyslane","mg","a"
2018-01-12,191754,"odebrane","mg","a"
2018-01-12,26193,"wyslane","mg","a"
2018-01-13,191835,"odebrane","mg","a"
2018-01-13,26288,"wyslane","mg","a"
2018-01-14,191886,"odebrane","mg","a"
2018-01-14,26292,"wyslane","mg","a"
2018-01-15,191902,"odebrane","mg","a"
2018-01-16,192056,"odebrane","mg","a"
2018-01-17,192096,"odebrane","mg","a"
2018-01-18,192143,"odebrane","mg","a"
2018-01-19,192384,"odebrane","mg","a"
2018-01-19,26301,"wyslane","mg","a"
2018-01-20,192447,"odebrane","mg","a"
2018-01-20,26316,"wyslane","mg","a"
2018-01-21,192556,"odebrane","mg","a"
2018-01-21,26414,"wyslane","mg","a"
2018-01-22,192658,"odebrane","mg","a"
2018-01-22,26440,"wyslane","mg","a"
2018-01-23,192749,"odebrane","mg","a"
2018-01-23,26443,"wyslane","mg","a"
2018-01-24,192997,"odebrane","mg","a"
2018-01-24,26532,"wyslane","mg","a"
2018-01-25,193029,"odebrane","mg","a"
2018-01-25,26533,"wyslane","mg","a"
2018-01-26,193102,"odebrane","mg","a"
2018-01-26,26537,"wyslane","mg","a"
2018-01-27,193336,"odebrane","mg","a"
2018-01-27,26593,"wyslane","mg","a"
2018-01-28,193556,"odebrane","mg","a"
2018-01-28,26723,"wyslane","mg","a"
2018-01-29,193620,"odebrane","mg","a"
2018-01-29,26742,"wyslane","mg","a"
2018-01-30,193861,"odebrane","mg","a"
2018-01-30,26891,"wyslane","mg","a"
2018-01-31,194075,"odebrane","mg","a"
2018-01-31,26946,"wyslane","mg","a"
2018-02-01,194535,"odebrane","mg","a"
2018-02-01,27004,"wyslane","mg","a"
2018-02-02,194592,"odebrane","mg","a"
2018-02-02,27029,"wyslane","mg","a"
2018-02-03,194604,"odebrane","mg","a"
2018-02-03,27030,"wyslane","mg","a"
2018-02-04,194749,"odebrane","mg","a"
2018-02-04,27031,"wyslane","mg","a"
2018-02-05,194902,"odebrane","mg","a"
2018-02-05,27127,"wyslane","mg","a"
2018-02-06,194948,"odebrane","mg","a"
2018-02-06,27133,"wyslane","mg","a"
2018-02-07,195206,"odebrane","mg","a"
2018-02-07,27402,"wyslane","mg","a"
2018-02-08,195326,"odebrane","mg","a"
2018-02-08,27488,"wyslane","mg","a"
2018-02-09,195359,"odebrane","mg","a"
2018-02-09,27510,"wyslane","mg","a"
2018-02-10,195463,"odebrane","mg","a"
2018-02-10,27599,"wyslane","mg","a"
2018-02-11,195529,"odebrane","mg","a"
2018-02-11,27644,"wyslane","mg","a"
2018-02-12,195573,"odebrane","mg","a"
2018-02-12,27656,"wyslane","mg","a"
2018-02-13,195608,"odebrane","mg","a"
2018-02-13,27674,"wyslane","mg","a"
2018-02-14,195719,"odebrane","mg","a"
2018-02-14,27727,"wyslane","mg","a"
2018-02-15,195799,"odebrane","mg","a"
2018-02-15,27792,"wyslane","mg","a"
2018-02-16,195874,"odebrane","mg","a"
2018-02-16,27799,"wyslane","mg","a"
2018-02-17,195946,"odebrane","mg","a"
2018-02-17,27850,"wyslane","mg","a"
2018-02-18,195999,"odebrane","mg","a"
2018-02-18,27851,"wyslane","mg","a"
2018-02-19,196016,"odebrane","mg","a"
2018-02-19,27855,"wyslane","mg","a"
2018-02-20,196102,"odebrane","mg","a"
2018-02-20,27978,"wyslane","mg","a"
2018-02-21,196190,"odebrane","mg","a"
2018-02-21,28074,"wyslane","mg","a"
2018-02-22,196344,"odebrane","mg","a"
2018-02-23,196433,"odebrane","mg","a"
2018-02-23,28162,"wyslane","mg","a"
2018-02-24,196469,"odebrane","mg","a"
2018-02-24,28166,"wyslane","mg","a"
2018-02-25,196702,"odebrane","mg","a"
2018-02-25,28193,"wyslane","mg","a"
2018-02-26,196816,"odebrane","mg","a"
2018-02-27,196861,"odebrane","mg","a"
2018-02-27,28203,"wyslane","mg","a"
2018-02-28,196907,"odebrane","mg","a"
2018-02-28,28207,"wyslane","mg","a"
2018-03-01,196938,"odebrane","mg","a"
2018-03-02,196950,"odebrane","mg","a"
2018-03-03,197090,"odebrane","mg","a"
2018-03-03,28209,"wyslane","mg","a"
2018-03-04,197130,"odebrane","mg","a"
2018-03-05,197152,"odebrane","mg","a"
2018-03-05,28226,"wyslane","mg","a"
2018-03-06,197202,"odebrane","mg","a"
2018-03-07,197211,"odebrane","mg","a"
2018-03-08,197333,"odebrane","mg","a"
2018-03-08,28239,"wyslane","mg","a"
2018-03-09,197446,"odebrane","mg","a"
2018-03-09,28257,"wyslane","mg","a"
2018-03-10,197555,"odebrane","mg","a"
2018-03-10,28268,"wyslane","mg","a"
2018-03-11,197629,"odebrane","mg","a"
2018-03-11,28311,"wyslane","mg","a"
2018-03-12,197649,"odebrane","mg","a"
2018-03-12,28313,"wyslane","mg","a"
2018-03-13,197667,"odebrane","mg","a"
2018-03-14,197690,"odebrane","mg","a"
2018-03-15,197726,"odebrane","mg","a"
2018-03-16,197777,"odebrane","mg","a"
2018-03-17,197809,"odebrane","mg","a"
2018-03-17,28323,"wyslane","mg","a"
2018-03-18,197877,"odebrane","mg","a"
2018-03-18,28328,"wyslane","mg","a"
2018-03-19,197932,"odebrane","mg","a"
2018-03-20,198011,"odebrane","mg","a"
2018-03-20,28342,"wyslane","mg","a"
2018-03-21,198081,"odebrane","mg","a"
2018-03-21,28349,"wyslane","mg","a"
2018-03-22,198273,"odebrane","mg","a"
2018-03-22,28368,"wyslane","mg","a"
2018-03-23,198454,"odebrane","mg","a"
2018-03-23,28373,"wyslane","mg","a"
2018-03-24,198536,"odebrane","mg","a"
2018-03-25,199037,"odebrane","mg","a"
2018-03-25,28382,"wyslane","mg","a"
2018-03-26,199238,"odebrane","mg","a"
2018-03-26,28387,"wyslane","mg","a"
2018-03-27,199391,"odebrane","mg","a"
2018-03-28,199474,"odebrane","mg","a"
2018-03-28,28395,"wyslane","mg","a"
2018-03-29,199560,"odebrane","mg","a"
2018-03-30,199679,"odebrane","mg","a"
2018-03-31,199851,"odebrane","mg","a"
2018-04-01,199856,"odebrane","mg","a"
2018-04-02,199894,"odebrane","mg","a"
2018-04-02,28397,"wyslane","mg","a"
2018-04-03,200087,"odebrane","mg","a"
2018-04-03,28398,"wyslane","mg","a"
2018-04-04,200146,"odebrane","mg","a"
2018-04-05,200182,"odebrane","mg","a"
2018-04-05,28414,"wyslane","mg","a"
2018-04-06,200234,"odebrane","mg","a"
2018-04-07,200247,"odebrane","mg","a"
2018-04-07,28417,"wyslane","mg","a"
2018-04-08,200354,"odebrane","mg","a"
2018-04-08,28425,"wyslane","mg","a"
2018-04-09,200450,"odebrane","mg","a"
2018-04-10,200529,"odebrane","mg","a"
2018-04-10,28433,"wyslane","mg","a"
2018-04-11,200622,"odebrane","mg","a"
2018-04-11,28438,"wyslane","mg","a"
2018-04-12,200670,"odebrane","mg","a"
2018-04-12,28441,"wyslane","mg","a"
2018-04-13,200688,"odebrane","mg","a"
2018-04-13,28449,"wyslane","mg","a"
2018-04-14,200838,"odebrane","mg","a"
2018-04-14,28484,"wyslane","mg","a"
2018-04-15,200947,"odebrane","mg","a"
2018-04-15,28503,"wyslane","mg","a"
2018-04-16,200977,"odebrane","mg","a"
2018-04-16,28506,"wyslane","mg","a"
2018-04-17,201051,"odebrane","mg","a"
2018-04-17,28511,"wyslane","mg","a"
2018-04-18,201212,"odebrane","mg","a"
2018-04-18,28530,"wyslane","mg","a"
2018-04-19,201300,"odebrane","mg","a"
2018-04-19,28542,"wyslane","mg","a"
2018-04-20,201383,"odebrane","mg","a"
2018-04-20,28548,"wyslane","mg","a"
2018-04-21,201499,"odebrane","mg","a"
2018-04-21,28622,"wyslane","mg","a"
2018-04-22,201858,"odebrane","mg","a"
2018-04-22,28681,"wyslane","mg","a"
2018-04-23,201962,"odebrane","mg","a"
2018-04-23,28686,"wyslane","mg","a"
2018-04-24,202166,"odebrane","mg","a"
2018-04-24,28706,"wyslane","mg","a"
2018-04-25,202247,"odebrane","mg","a"
2018-04-25,28741,"wyslane","mg","a"
2018-04-26,202264,"odebrane","mg","a"
2018-04-26,28749,"wyslane","mg","a"
2018-04-27,202383,"odebrane","mg","a"
2018-04-27,28819,"wyslane","mg","a"
2018-04-28,202532,"odebrane","mg","a"
2018-04-28,28832,"wyslane","mg","a"
2018-04-29,202542,"odebrane","mg","a"
2018-04-30,202634,"odebrane","mg","a"
2018-04-30,28835,"wyslane","mg","a"
2018-05-01,202690,"odebrane","mg","a"
2018-05-01,28856,"wyslane","mg","a"
2018-05-02,202740,"odebrane","mg","a"
2018-05-02,28867,"wyslane","mg","a"
2018-05-03,202752,"odebrane","mg","a"
2018-05-03,28877,"wyslane","mg","a"
2018-05-04,202799,"odebrane","mg","a"
2018-05-04,28886,"wyslane","mg","a"
2018-05-05,202869,"odebrane","mg","a"
2018-05-05,28922,"wyslane","mg","a"
2018-05-06,203063,"odebrane","mg","a"
2018-05-06,29053,"wyslane","mg","a"
2018-05-07,203153,"odebrane","mg","a"
2018-05-07,29127,"wyslane","mg","a"
2018-05-08,203333,"odebrane","mg","a"
2018-05-08,29225,"wyslane","mg","a"
2018-05-09,203396,"odebrane","mg","a"
2018-05-09,29260,"wyslane","mg","a"
2018-05-10,203516,"odebrane","mg","a"
2018-05-10,29315,"wyslane","mg","a"
2018-05-11,203575,"odebrane","mg","a"
2018-05-11,29375,"wyslane","mg","a"
2018-05-12,203596,"odebrane","mg","a"
2018-05-12,29398,"wyslane","mg","a"
2018-05-13,203678,"odebrane","mg","a"
2018-05-13,29399,"wyslane","mg","a"
2018-05-14,203715,"odebrane","mg","a"
2018-05-14,29406,"wyslane","mg","a"
2018-05-15,203727,"odebrane","mg","a"
2018-05-16,203764,"odebrane","mg","a"
2018-05-16,29441,"wyslane","mg","a"
2018-05-17,203890,"odebrane","mg","a"
2018-05-17,29537,"wyslane","mg","a"
2018-05-18,203926,"odebrane","mg","a"
2018-05-18,29544,"wyslane","mg","a"
2018-05-19,204023,"odebrane","mg","a"
2018-05-19,29643,"wyslane","mg","a"
2018-05-20,204044,"odebrane","mg","a"
2018-05-20,29671,"wyslane","mg","a"
2018-05-21,204132,"odebrane","mg","a"
2018-05-21,29788,"wyslane","mg","a"
2018-05-22,204137,"odebrane","mg","a"
2018-05-22,29803,"wyslane","mg","a"
2018-05-23,204165,"odebrane","mg","a"
2018-05-23,29829,"wyslane","mg","a"
2018-05-24,204186,"odebrane","mg","a"
2018-05-24,29872,"wyslane","mg","a"
2018-05-25,204289,"odebrane","mg","a"
2018-05-25,30022,"wyslane","mg","a"
2018-05-26,204291,"odebrane","mg","a"
2018-05-26,30028,"wyslane","mg","a"
2018-05-27,204372,"odebrane","mg","a"
2018-05-27,30033,"wyslane","mg","a"
2018-05-28,204434,"odebrane","mg","a"
2018-05-28,30055,"wyslane","mg","a"
2018-05-29,204544,"odebrane","mg","a"
2018-05-29,30071,"wyslane","mg","a"
2018-05-30,204989,"odebrane","mg","a"
2018-05-30,30489,"wyslane","mg","a"
2018-05-31,205642,"odebrane","mg","a"
2018-05-31,30937,"wyslane","mg","a"
2018-06-01,205712,"odebrane","mg","a"
2018-06-01,30983,"wyslane","mg","a"
2018-06-02,205723,"odebrane","mg","a"
2018-06-02,30994,"wyslane","mg","a"
2018-06-03,205773,"odebrane","mg","a"
2018-06-03,31007,"wyslane","mg","a"
2018-06-04,206080,"odebrane","mg","a"
2018-06-04,31437,"wyslane","mg","a"
2018-06-05,206179,"odebrane","mg","a"
2018-06-05,31462,"wyslane","mg","a"
2018-06-06,206731,"odebrane","mg","a"
2018-06-06,32119,"wyslane","mg","a"
2018-06-07,207185,"odebrane","mg","a"
2018-06-07,32751,"wyslane","mg","a"
2018-06-08,207473,"odebrane","mg","a"
2018-06-08,32986,"wyslane","mg","a"
2018-06-09,207871,"odebrane","mg","a"
2018-06-09,33338,"wyslane","mg","a"
2018-06-10,208368,"odebrane","mg","a"
2018-06-10,33900,"wyslane","mg","a"
2018-06-11,208418,"odebrane","mg","a"
2018-06-11,33958,"wyslane","mg","a"
2018-06-12,208523,"odebrane","mg","a"
2018-06-12,34068,"wyslane","mg","a"
2018-06-13,209298,"odebrane","mg","a"
2018-06-13,34345,"wyslane","mg","a"
2018-06-14,210150,"odebrane","mg","a"
2018-06-14,35179,"wyslane","mg","a"
2018-06-15,210673,"odebrane","mg","a"
2018-06-15,35720,"wyslane","mg","a"
2018-06-16,211075,"odebrane","mg","a"
2018-06-16,36120,"wyslane","mg","a"
2018-06-17,211374,"odebrane","mg","a"
2018-06-17,36401,"wyslane","mg","a"
2018-06-18,211445,"odebrane","mg","a"
2018-06-18,36509,"wyslane","mg","a"
2018-06-19,211538,"odebrane","mg","a"
2018-06-19,36648,"wyslane","mg","a"
2018-06-20,211639,"odebrane","mg","a"
2018-06-20,36747,"wyslane","mg","a"
2018-06-21,211846,"odebrane","mg","a"
2018-06-21,37029,"wyslane","mg","a"
2018-06-22,211960,"odebrane","mg","a"
2018-06-22,37135,"wyslane","mg","a"
2018-06-23,211991,"odebrane","mg","a"
2018-06-23,37162,"wyslane","mg","a"
2018-06-24,212052,"odebrane","mg","a"
2018-06-24,37240,"wyslane","mg","a"
2018-06-25,212077,"odebrane","mg","a"
2018-06-26,212090,"odebrane","mg","a"
2018-06-26,37242,"wyslane","mg","a"
2018-06-27,212135,"odebrane","mg","a"
2018-06-27,37269,"wyslane","mg","a"
2018-06-28,212148,"odebrane","mg","a"
2018-06-28,37271,"wyslane","mg","a"
2018-06-29,212160,"odebrane","mg","a"
2018-06-30,212265,"odebrane","mg","a"
2018-06-30,37312,"wyslane","mg","a"
2018-07-01,212273,"odebrane","mg","a"
2018-07-02,212305,"odebrane","mg","a"
2018-07-02,37318,"wyslane","mg","a"
2018-07-03,212316,"odebrane","mg","a"
2018-07-04,212389,"odebrane","mg","a"
2018-07-05,212449,"odebrane","mg","a"
2018-07-05,37409,"wyslane","mg","a"
2018-07-06,212562,"odebrane","mg","a"
2018-07-06,37546,"wyslane","mg","a"
2018-07-07,212723,"odebrane","mg","a"
2018-07-07,37673,"wyslane","mg","a"
2018-07-08,212772,"odebrane","mg","a"
2018-07-08,37699,"wyslane","mg","a"
2018-07-09,212831,"odebrane","mg","a"
2018-07-09,37759,"wyslane","mg","a"
2018-07-10,212874,"odebrane","mg","a"
2018-07-10,37776,"wyslane","mg","a"
2018-07-11,213070,"odebrane","mg","a"
2018-07-11,38001,"wyslane","mg","a"
2018-07-12,213108,"odebrane","mg","a"
2018-07-12,38046,"wyslane","mg","a"
2018-07-13,213442,"odebrane","mg","a"
2018-07-13,38500,"wyslane","mg","a"
2018-07-14,213550,"odebrane","mg","a"
2018-07-14,38617,"wyslane","mg","a"
2018-07-15,213579,"odebrane","mg","a"
2018-07-15,38624,"wyslane","mg","a"
2018-07-16,213593,"odebrane","mg","a"
2018-07-16,38627,"wyslane","mg","a"
2018-07-17,213609,"odebrane","mg","a"
2018-07-17,38629,"wyslane","mg","a"
2018-07-18,213627,"odebrane","mg","a"
2018-07-18,38636,"wyslane","mg","a"
2018-07-19,213638,"odebrane","mg","a"
2018-07-19,38642,"wyslane","mg","a"
2018-07-20,213688,"odebrane","mg","a"
2018-07-20,38653,"wyslane","mg","a"
2018-07-21,213699,"odebrane","mg","a"
2018-07-21,38658,"wyslane","mg","a"
2018-07-23,214186,"odebrane","mg","a"
2018-07-23,38677,"wyslane","mg","a"
2018-07-24,214302,"odebrane","mg","a"
2018-07-24,38693,"wyslane","mg","a"
2018-07-25,214363,"odebrane","mg","a"
2018-07-25,38765,"wyslane","mg","a"
2018-07-26,214461,"odebrane","mg","a"
2018-07-26,38892,"wyslane","mg","a"
2018-07-27,214666,"odebrane","mg","a"
2018-07-27,38958,"wyslane","mg","a"
2018-07-28,214724,"odebrane","mg","a"
2018-07-28,38998,"wyslane","mg","a"
2018-07-29,214829,"odebrane","mg","a"
2018-07-29,39100,"wyslane","mg","a"
2018-07-30,214941,"odebrane","mg","a"
2018-07-30,39234,"wyslane","mg","a"
2018-07-31,215037,"odebrane","mg","a"
2018-07-31,39422,"wyslane","mg","a"
2018-08-01,215039,"odebrane","mg","a"
2018-08-01,39423,"wyslane","mg","a"
2018-08-02,215062,"odebrane","mg","a"
2018-08-02,39451,"wyslane","mg","a"
2018-08-03,215137,"odebrane","mg","a"
2018-08-03,39538,"wyslane","mg","a"
2018-08-04,215290,"odebrane","mg","a"
2018-08-04,39770,"wyslane","mg","a"
2018-08-05,215759,"odebrane","mg","a"
2018-08-05,40333,"wyslane","mg","a"
2018-08-06,216039,"odebrane","mg","a"
2018-08-06,40653,"wyslane","mg","a"
2018-08-07,216059,"odebrane","mg","a"
2018-08-07,40664,"wyslane","mg","a"
2018-08-08,216082,"odebrane","mg","a"
2018-08-08,40670,"wyslane","mg","a"
2018-08-10,216094,"odebrane","mg","a"
2018-08-10,40673,"wyslane","mg","a"
2018-08-11,216115,"odebrane","mg","a"
2018-08-11,40696,"wyslane","mg","a"
2018-08-12,216148,"odebrane","mg","a"
2018-08-12,40726,"wyslane","mg","a"
2018-08-13,216291,"odebrane","mg","a"
2018-08-13,40869,"wyslane","mg","a"
2018-08-14,216306,"odebrane","mg","a"
2018-08-14,40871,"wyslane","mg","a"
2018-08-15,216410,"odebrane","mg","a"
2018-08-15,40985,"wyslane","mg","a"
2018-08-16,216433,"odebrane","mg","a"
2018-08-16,40997,"wyslane","mg","a"
2018-08-17,216544,"odebrane","mg","a"
2018-08-17,41007,"wyslane","mg","a"
2018-08-18,216584,"odebrane","mg","a"
2018-08-18,41033,"wyslane","mg","a"
2018-08-19,216680,"odebrane","mg","a"
2018-08-19,41091,"wyslane","mg","a"
2018-08-20,216829,"odebrane","mg","a"
2018-08-20,41232,"wyslane","mg","a"
2018-08-21,216888,"odebrane","mg","a"
2018-08-21,41237,"wyslane","mg","a"
2018-08-22,216983,"odebrane","mg","a"
2018-08-22,41264,"wyslane","mg","a"
2018-08-23,217361,"odebrane","mg","a"
2018-08-23,41407,"wyslane","mg","a"
2018-08-24,217646,"odebrane","mg","a"
2018-08-24,41740,"wyslane","mg","a"
2018-08-25,217765,"odebrane","mg","a"
2018-08-25,41928,"wyslane","mg","a"
2018-08-26,217894,"odebrane","mg","a"
2018-08-26,41998,"wyslane","mg","a"
2018-08-27,217979,"odebrane","mg","a"
2018-08-27,42058,"wyslane","mg","a"
2018-08-28,218013,"odebrane","mg","a"
2018-08-28,42112,"wyslane","mg","a"
2018-08-29,218159,"odebrane","mg","a"
2018-08-29,42340,"wyslane","mg","a"
2018-08-30,218215,"odebrane","mg","a"
2018-08-30,42456,"wyslane","mg","a"
2018-08-31,218269,"odebrane","mg","a"
2018-08-31,42501,"wyslane","mg","a"
2018-09-01,218355,"odebrane","mg","a"
2018-09-01,42582,"wyslane","mg","a"
2018-09-02,218428,"odebrane","mg","a"
2018-09-02,42708,"wyslane","mg","a"
2018-09-03,218592,"odebrane","mg","a"
2018-09-03,42827,"wyslane","mg","a"
2018-09-04,218743,"odebrane","mg","a"
2018-09-04,42873,"wyslane","mg","a"
2018-09-05,218754,"odebrane","mg","a"
2018-09-05,42881,"wyslane","mg","a"
2018-09-06,218854,"odebrane","mg","a"
2018-09-06,42882,"wyslane","mg","a"
2018-09-07,218965,"odebrane","mg","a"
2018-09-07,42978,"wyslane","mg","a"
2018-09-08,219099,"odebrane","mg","a"
2018-09-08,43139,"wyslane","mg","a"
2018-09-09,219179,"odebrane","mg","a"
2018-09-09,43170,"wyslane","mg","a"
2018-09-10,219344,"odebrane","mg","a"
2018-09-10,43334,"wyslane","mg","a"
2018-09-11,219394,"odebrane","mg","a"
2018-09-11,43335,"wyslane","mg","a"
2018-09-12,219471,"odebrane","mg","a"
2018-09-12,43442,"wyslane","mg","a"
2018-09-13,219543,"odebrane","mg","a"
2018-09-13,43450,"wyslane","mg","a"
2018-09-14,219919,"odebrane","mg","a"
2018-09-14,43510,"wyslane","mg","a"
2018-09-15,219957,"odebrane","mg","a"
2018-09-15,43529,"wyslane","mg","a"
2018-09-16,220053,"odebrane","mg","a"
2018-09-16,43619,"wyslane","mg","a"
2018-09-17,220113,"odebrane","mg","a"
2018-09-17,43647,"wyslane","mg","a"
2018-09-18,220193,"odebrane","mg","a"
2018-09-18,43675,"wyslane","mg","a"
2018-09-19,221133,"odebrane","mg","a"
2018-09-19,43996,"wyslane","mg","a"
2018-09-20,222142,"odebrane","mg","a"
2018-09-20,44083,"wyslane","mg","a"
2018-09-21,222650,"odebrane","mg","a"
2018-09-21,44117,"wyslane","mg","a"
2018-09-22,223043,"odebrane","mg","a"
2018-09-22,44237,"wyslane","mg","a"
2018-09-23,223337,"odebrane","mg","a"
2018-09-23,44369,"wyslane","mg","a"
2018-09-24,224759,"odebrane","mg","a"
2018-09-24,44567,"wyslane","mg","a"
2018-09-25,225702,"odebrane","mg","a"
2018-09-25,44641,"wyslane","mg","a"
2018-09-26,226610,"odebrane","mg","a"
2018-09-26,44714,"wyslane","mg","a"
2018-09-27,227389,"odebrane","mg","a"
2018-09-27,44896,"wyslane","mg","a"
2018-09-28,227907,"odebrane","mg","a"
2018-09-28,44935,"wyslane","mg","a"
2018-09-29,228437,"odebrane","mg","a"
2018-09-29,45091,"wyslane","mg","a"
2018-09-30,228693,"odebrane","mg","a"
2018-09-30,45123,"wyslane","mg","a"
2018-10-01,229135,"odebrane","mg","a"
2018-10-01,45216,"wyslane","mg","a"
2018-10-02,229637,"odebrane","mg","a"
2018-10-02,45271,"wyslane","mg","a"
2018-10-03,229811,"odebrane","mg","a"
2018-10-03,45345,"wyslane","mg","a"
2018-10-04,230149,"odebrane","mg","a"
2018-10-04,45512,"wyslane","mg","a"
2018-10-05,230637,"odebrane","mg","a"
2018-10-05,45587,"wyslane","mg","a"
2018-10-06,230913,"odebrane","mg","a"
2018-10-06,45663,"wyslane","mg","a"
2018-10-07,231202,"odebrane","mg","a"
2018-10-07,45886,"wyslane","mg","a"
2018-10-08,231304,"odebrane","mg","a"
2018-10-08,45990,"wyslane","mg","a"
2018-10-09,231739,"odebrane","mg","a"
2018-10-09,46328,"wyslane","mg","a"
2018-10-10,232029,"odebrane","mg","a"
2018-10-10,46603,"wyslane","mg","a"
2018-10-11,232303,"odebrane","mg","a"
2018-10-11,46774,"wyslane","mg","a"
2018-10-12,232657,"odebrane","mg","a"
2018-10-12,46888,"wyslane","mg","a"
2018-10-13,232847,"odebrane","mg","a"
2018-10-13,47134,"wyslane","mg","a"
2018-10-14,233417,"odebrane","mg","a"
2018-10-14,47297,"wyslane","mg","a"
2018-10-15,233618,"odebrane","mg","a"
2018-10-15,47433,"wyslane","mg","a"
2018-10-16,234011,"odebrane","mg","a"
2018-10-16,47739,"wyslane","mg","a"
2018-10-17,234238,"odebrane","mg","a"
2018-10-17,47802,"wyslane","mg","a"
2018-10-18,234377,"odebrane","mg","a"
2018-10-18,47837,"wyslane","mg","a"
2018-10-19,234592,"odebrane","mg","a"
2018-10-19,47870,"wyslane","mg","a"
2018-10-20,234660,"odebrane","mg","a"
2018-10-20,47899,"wyslane","mg","a"
2018-10-21,235169,"odebrane","mg","a"
2018-10-21,48170,"wyslane","mg","a"
2018-10-22,235292,"odebrane","mg","a"
2018-10-22,48228,"wyslane","mg","a"
2018-10-23,235804,"odebrane","mg","a"
2018-10-23,48644,"wyslane","mg","a"
2018-10-24,235966,"odebrane","mg","a"
2018-10-24,48756,"wyslane","mg","a"
2018-10-25,236077,"odebrane","mg","a"
2018-10-25,48842,"wyslane","mg","a"
2018-10-26,236508,"odebrane","mg","a"
2018-10-26,48994,"wyslane","mg","a"
2018-10-27,236758,"odebrane","mg","a"
2018-10-27,49311,"wyslane","mg","a"
2018-10-28,237063,"odebrane","mg","a"
