field/0/_name,field/0/__text,field/1/_name,field/1/__text,field/2/_name,field/2/__text,field/3/_name,field/3/__text,field/4/_name,field/4/__text,field/5/_name,field/5/__text
Country or Area,South-eastern Asia,Element,Production,Year,2015,Unit,tonnes,Value,139821.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2014,Unit,tonnes,Value,126540.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2013,Unit,tonnes,Value,113964.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2012,Unit,tonnes,Value,105132.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2011,Unit,tonnes,Value,87083.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2010,Unit,tonnes,Value,83114.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2009,Unit,tonnes,Value,79929.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2008,Unit,tonnes,Value,70885.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2007,Unit,tonnes,Value,66154.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2006,Unit,tonnes,Value,61401.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2005,Unit,tonnes,Value,56173.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2004,Unit,tonnes,Value,47110.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2003,Unit,tonnes,Value,43894.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2002,Unit,tonnes,Value,33994.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2001,Unit,tonnes,Value,33058.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,2000,Unit,tonnes,Value,32466.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1999,Unit,tonnes,Value,31039.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1998,Unit,tonnes,Value,30261.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1997,Unit,tonnes,Value,30278.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1996,Unit,tonnes,Value,29209.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1995,Unit,tonnes,Value,28371.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1994,Unit,tonnes,Value,27898.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1993,Unit,tonnes,Value,27692.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1992,Unit,tonnes,Value,27269.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1991,Unit,tonnes,Value,27394.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1990,Unit,tonnes,Value,29868.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1989,Unit,tonnes,Value,27932.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1988,Unit,tonnes,Value,36173.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1987,Unit,tonnes,Value,36069.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1986,Unit,tonnes,Value,35669.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1985,Unit,tonnes,Value,36068.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1984,Unit,tonnes,Value,35129.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1983,Unit,tonnes,Value,27614.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1982,Unit,tonnes,Value,22590.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1981,Unit,tonnes,Value,19640.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1980,Unit,tonnes,Value,17059.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1979,Unit,tonnes,Value,16603.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1978,Unit,tonnes,Value,14706.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1977,Unit,tonnes,Value,14258.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1976,Unit,tonnes,Value,13398.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1975,Unit,tonnes,Value,13183.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1974,Unit,tonnes,Value,13003.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1973,Unit,tonnes,Value,12194.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1972,Unit,tonnes,Value,7969.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1971,Unit,tonnes,Value,7793.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1970,Unit,tonnes,Value,7610.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1969,Unit,tonnes,Value,7568.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1968,Unit,tonnes,Value,10087.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1967,Unit,tonnes,Value,9719.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1966,Unit,tonnes,Value,9092.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1965,Unit,tonnes,Value,8465.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1964,Unit,tonnes,Value,7838.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1963,Unit,tonnes,Value,7211.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1962,Unit,tonnes,Value,6584.00,Value Footnotes,A
Country or Area,South-eastern Asia,Element,Production,Year,1961,Unit,tonnes,Value,6003.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2019,Unit,tonnes,Value,61068.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2018,Unit,tonnes,Value,102853.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2017,Unit,tonnes,Value,58620.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2016,Unit,tonnes,Value,58701.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2015,Unit,tonnes,Value,57395.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2014,Unit,tonnes,Value,60174.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2013,Unit,tonnes,Value,95667.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2012,Unit,tonnes,Value,94545.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2011,Unit,tonnes,Value,90230.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2010,Unit,tonnes,Value,86680.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2009,Unit,tonnes,Value,75826.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2008,Unit,tonnes,Value,75825.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2007,Unit,tonnes,Value,76539.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2006,Unit,tonnes,Value,75000.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2005,Unit,tonnes,Value,71926.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2004,Unit,tonnes,Value,39462.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2003,Unit,tonnes,Value,39332.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2002,Unit,tonnes,Value,37856.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2001,Unit,tonnes,Value,42346.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,2000,Unit,tonnes,Value,39586.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1999,Unit,tonnes,Value,43499.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1998,Unit,tonnes,Value,40535.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1997,Unit,tonnes,Value,38882.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1996,Unit,tonnes,Value,41954.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1995,Unit,tonnes,Value,40069.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1994,Unit,tonnes,Value,40129.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1993,Unit,tonnes,Value,37522.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1992,Unit,tonnes,Value,34732.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1991,Unit,tonnes,Value,41577.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1990,Unit,tonnes,Value,44727.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1989,Unit,tonnes,Value,45257.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1988,Unit,tonnes,Value,42191.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1987,Unit,tonnes,Value,42666.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1986,Unit,tonnes,Value,37558.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1985,Unit,tonnes,Value,36027.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1984,Unit,tonnes,Value,38155.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1983,Unit,tonnes,Value,38405.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1982,Unit,tonnes,Value,38013.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1981,Unit,tonnes,Value,36734.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1980,Unit,tonnes,Value,34274.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1979,Unit,tonnes,Value,35459.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1978,Unit,tonnes,Value,28969.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1977,Unit,tonnes,Value,30511.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1976,Unit,tonnes,Value,31188.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1975,Unit,tonnes,Value,23529.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1974,Unit,tonnes,Value,20827.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1973,Unit,tonnes,Value,22157.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1972,Unit,tonnes,Value,20391.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1971,Unit,tonnes,Value,18684.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1970,Unit,tonnes,Value,18586.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1969,Unit,tonnes,Value,23220.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1968,Unit,tonnes,Value,21737.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1967,Unit,tonnes,Value,19399.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1966,Unit,tonnes,Value,15079.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1965,Unit,tonnes,Value,15632.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1964,Unit,tonnes,Value,15874.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1963,Unit,tonnes,Value,16328.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1962,Unit,tonnes,Value,17198.00,Value Footnotes,A
Country or Area,Southern Africa,Element,Production,Year,1961,Unit,tonnes,Value,18415.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2019,Unit,tonnes,Value,299535.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2018,Unit,tonnes,Value,333171.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2017,Unit,tonnes,Value,346778.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2016,Unit,tonnes,Value,312431.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2015,Unit,tonnes,Value,281762.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2014,Unit,tonnes,Value,356173.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2013,Unit,tonnes,Value,367324.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2012,Unit,tonnes,Value,345707.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2011,Unit,tonnes,Value,321640.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2010,Unit,tonnes,Value,315343.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2009,Unit,tonnes,Value,287413.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2008,Unit,tonnes,Value,287029.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2007,Unit,tonnes,Value,321032.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2006,Unit,tonnes,Value,322705.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2005,Unit,tonnes,Value,308612.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2004,Unit,tonnes,Value,291647.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2003,Unit,tonnes,Value,244596.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2002,Unit,tonnes,Value,237263.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2001,Unit,tonnes,Value,247202.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,2000,Unit,tonnes,Value,244830.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1999,Unit,tonnes,Value,237422.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1998,Unit,tonnes,Value,226335.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1997,Unit,tonnes,Value,214804.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1996,Unit,tonnes,Value,212849.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1995,Unit,tonnes,Value,211061.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1994,Unit,tonnes,Value,226096.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1993,Unit,tonnes,Value,219871.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1992,Unit,tonnes,Value,214795.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1991,Unit,tonnes,Value,211674.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1990,Unit,tonnes,Value,206835.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1989,Unit,tonnes,Value,187271.00,Value Footnotes,A
Country or Area,Southern Asia,Element,Production,Year,1988,Unit,tonnes,Value,182115.00,Value Footnotes,A
