endTime,artistName,trackName,msPlayed,district
2024-01-07 18:26:00,Drake,Time Flies,192931,Wola
2024-01-07 18:27:00,Drake,Summers Over Interlude,106333,Wola
2024-01-07 18:30:00,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386,Wola
2024-01-07 18:32:00,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,Wola
2024-01-07 18:37:00,Kendrick Lamar,Wesley's Theory,287360,Wola
2024-01-07 18:40:00,The Notorious B.I.G.,Party And Bullshit,219706,Wola
2024-01-07 19:03:00,Steve Lacy,Static,156506,Śródmieście
2024-01-07 19:04:00,Steve Lacy,When I,60952,Śródmieście
2024-01-07 19:08:00,Steve Lacy,N Side,224444,Śródmieście
2024-01-07 19:10:00,Steve Lacy,Atomic Vomit,90000,Śródmieście
2024-01-07 19:12:00,Steve Lacy,Static,156506,Śródmieście
2024-01-07 19:16:00,Steve Lacy,Helmet,201546,Śródmieście
2024-01-07 20:12:00,Steve Lacy,Mercury,295413,Śródmieście
2024-01-07 20:15:00,Steve Lacy,Buttons,184973,Śródmieście
2024-01-07 20:19:00,Steve Lacy,2Gether (Enterlude),50426,Śródmieście
2024-01-07 20:19:00,Steve Lacy,Bad Habit,232066,Śródmieście
2024-01-07 20:23:00,Steve Lacy,Cody Freestyle,240080,Śródmieście
2024-01-07 20:26:00,Steve Lacy,Amber,173520,Śródmieście
2024-01-07 20:31:00,Steve Lacy,Sunshine (feat. Fousheé),293426,Śródmieście
2024-01-07 20:36:00,Steve Lacy,Give You the World,273786,Śródmieście
2024-01-07 20:37:00,Steve Lacy,Atomic Vomit,90000,Śródmieście
2024-01-07 20:38:00,Steve Lacy,When I,60952,Śródmieście
2024-01-07 20:41:00,Steve Lacy,Thats No Fun,161900,Śródmieście
2024-01-07 20:42:00,Steve Lacy,Cocky Girl,53333,Śródmieście
2024-01-07 20:43:00,Steve Lacy,Uuuu,90708,Śródmieście
2024-01-07 20:46:00,Steve Lacy,Jars of It,144500,Śródmieście
2024-01-07 20:47:00,Steve Lacy,Bars. 16,46904,Śródmieście
2024-01-07 20:50:00,Steve Lacy,Infrunami,178328,Śródmieście
2024-01-07 20:51:00,Steve Lacy,Hummer,71518,Śródmieście
2024-01-07 20:53:00,Steve Lacy,4real,144000,Śródmieście
2024-01-07 20:55:00,Steve Lacy,I Think I Should,99253,Śródmieście
2024-01-07 20:56:00,Steve Lacy,Daze,72838,Śródmieście
2024-01-07 20:58:00,Steve Lacy,Out of Me Head,141055,Śródmieście
2024-01-07 21:00:00,Steve Lacy,Donchano,98686,Śródmieście
2024-01-07 21:01:00,Steve Lacy,The Song,66246,Śródmieście
2024-01-07 21:03:00,Steve Lacy,Only If,100562,Śródmieście
2024-01-07 21:12:00,Steve Lacy,Like Me,544026,Śródmieście
2024-01-07 21:15:00,Steve Lacy,Playground,213797,Śródmieście
2024-01-07 21:17:00,Steve Lacy,Basement Jack,109818,Śródmieście
2024-01-07 21:20:00,Steve Lacy,Guide,141531,Śródmieście
2024-01-07 21:23:00,Steve Lacy,Lay Me Down,183074,Śródmieście
2024-01-07 21:25:00,Steve Lacy,Hate CD,160182,Śródmieście
2024-01-07 21:27:00,Steve Lacy,In Lust We Trust,120770,Śródmieście
2024-01-07 21:32:00,Steve Lacy,Love 2 Fast,82129,Śródmieście
2024-01-07 21:36:00,Boston Bun,Missing You,207265,Śródmieście
2024-01-07 21:38:00,Duskus,Let Go,126043,Śródmieście
2024-01-07 21:41:00,Mild Minds,FORMATIONS,177089,Śródmieście
2024-01-07 21:44:00,The Blaze,SPARKS & ASHES,184000,Śródmieście
2024-01-07 21:47:00,warner case,summer on the inside,205166,Śródmieście
2024-01-07 21:50:00,Kazy Lambist,On You,197400,Śródmieście
2024-01-07 21:53:00,Barry Can't Swim,How It Feels,138951,Śródmieście
2024-01-07 21:58:00,Darius,EQUILIBRIUM,288133,Śródmieście
2024-01-07 22:02:00,Mild Minds,DESTINATIONS,243783,Śródmieście
2024-01-07 22:05:00,Xinobi,Far Away Place - Rampa Remix,219330,Śródmieście
2024-01-07 22:09:00,DRAMA,I Do - Vandelux Remix,196558,Śródmieście
2024-01-07 22:12:00,The Blaze,SHE,218653,Śródmieście
2024-01-07 22:17:00,Kazy Lambist,Doing Yoga,291573,Śródmieście
2024-01-07 22:21:00,Darius,Espoir,242242,Śródmieście
2024-01-07 22:25:00,Channel Tres,Topdown,230013,Śródmieście
2024-01-07 22:28:00,sunflwr,are you feeling sad?,168387,Śródmieście
2024-01-07 22:31:00,GEN.KLOUD,VIRUS - Odd Mob Remix,184761,Śródmieście
2024-01-07 22:34:00,The Blaze,JUVENILE,203693,Śródmieście
2024-01-07 22:37:00,Fabich,Ecstasy,147250,Śródmieście
2024-01-07 22:41:00,ANOTR,Vertigo,256488,Śródmieście
2024-01-07 22:45:00,Jan Blomqvist,More,216699,Śródmieście
2024-01-07 22:48:00,Metroplane,Be Where I Am,206854,Śródmieście
2024-01-07 22:52:00,Jayda G,Both Of Us - Edit,229424,Śródmieście
2024-01-07 22:56:00,The Blaze,BREATH,229426,Śródmieście
2024-01-07 23:00:00,warner case,doyouwannabemine?,258482,Śródmieście
2024-01-07 23:03:00,ANOTR,Relax My Eyes,192150,Śródmieście
2024-01-07 23:08:00,Darius,Pyor,261186,Śródmieście
2024-01-07 23:11:00,Moi Je,Profite - Kazy Lambist Remix,198688,Śródmieście
2024-01-07 23:14:00,MATVEÏ,GET LOST,185600,Śródmieście
2024-01-07 23:18:00,The Blaze,HEAVEN,219280,Śródmieście
2024-01-07 23:21:00,Noizu,Baby Baby,190080,Śródmieście
2024-01-07 23:24:00,kryptogram,How Long Have You Been Away?,208570,Śródmieście
2024-01-07 23:29:00,Stardust,Music Sounds Better With You - Radio Edit,260906,Śródmieście
2024-01-07 23:39:00,The Blaze,PLACES,214826,Śródmieście
2024-01-07 23:42:00,Drinks On Me,Lights Go Down,151874,Śródmieście
2024-01-07 23:45:00,Jan Blomqvist,Dancing People Are Never Wrong,199526,Śródmieście
2024-01-08 06:11:00,Steve Lacy,Infrunami,59248,Bemowo
2024-01-08 06:13:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-08 06:15:00,Steve Lacy,Some,118393,Bemowo
2024-01-08 06:18:00,Kid Francescoli,Cent corps,184893,Bemowo
2024-01-08 06:19:00,Steve Lacy,Uuuu,90708,Bemowo
2024-01-08 06:22:00,Steve Lacy,Static,156506,Bemowo
2024-01-08 06:23:00,French 79,Lovin' Feeling,40588,Bemowo
2024-01-08 06:27:00,Kid Francescoli,Moon (And It Went Like),259622,Bemowo
2024-01-08 06:30:00,"Tyler, The Creator",IGOR'S THEME,200693,Bemowo
2024-01-08 06:34:00,"Tyler, The Creator",I THINK,184118,Bemowo
2024-01-08 12:08:00,Darius,FEELS RIGHT,92870,Bemowo
2024-01-08 12:12:00,"Tyler, The Creator",NEW MAGIC WAND,195320,Bemowo
2024-01-08 12:18:00,"Tyler, The Creator","GONE, GONE / THANK YOU",375386,Bemowo
2024-01-08 12:21:00,"Tyler, The Creator",RUNNING OUT OF TIME,177226,Bemowo
2024-01-08 12:25:00,"Tyler, The Creator",A BOY IS A GUN*,210253,Bemowo
2024-01-08 12:28:00,"Tyler, The Creator",EARFQUAKE,190066,Bemowo
2024-01-08 12:32:00,"Tyler, The Creator",PUPPET,179013,Bemowo
2024-01-08 12:34:00,"Tyler, The Creator",I DON'T LOVE YOU ANYMORE,161200,Bemowo
2024-01-08 12:39:00,"Tyler, The Creator",ARE WE STILL FRIENDS?,265480,Bemowo
2024-01-08 12:42:00,"Tyler, The Creator",WHAT'S GOOD,205626,Bemowo
2024-01-08 12:45:00,"Tyler, The Creator",BEST INTEREST,127921,Bemowo
2024-01-08 12:46:00,Tame Impala,Disciples,108546,Bemowo
2024-01-08 12:49:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-08 12:52:00,Thundercat,Them Changes,188453,Bemowo
2024-01-08 12:54:00,Boldy James,Great Adventures,107253,Bemowo
2024-01-08 12:57:00,The Alchemist,6 Five Heartbeats (feat. Vince Staples),114092,Bemowo
2024-01-08 12:59:00,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,Bemowo
2024-01-08 13:03:00,A$AP Rocky,Sundress,158205,Bemowo
2024-01-08 13:04:00,Steve Lacy,Atomic Vomit,90000,Bemowo
2024-01-08 13:08:00,Tame Impala,Feels Like We Only Go Backwards,192960,Bemowo
2024-01-08 13:11:00,Isaiah Rashad,Free Lunch,192029,Bemowo
2024-01-08 13:14:00,Strawberry Guy,Mrs Magic,208500,Bemowo
2024-01-08 13:18:00,jev.,where's the confetti?,200933,Bemowo
2024-01-08 13:19:00,"Tyler, The Creator",435,93840,Bemowo
2024-01-08 13:21:00,Steve Lacy,Uuuu,90708,Bemowo
2024-01-08 14:33:00,Eyedress,Romantic Lover,86739,Bemowo
2024-01-08 14:35:00,Drake,Summers Over Interlude,106333,Bemowo
2024-01-08 14:41:00,The Animals,House of the Rising Sun,269906,Bemowo
2024-01-08 14:47:00,Jimi Hendrix,All Along the Watchtower,240800,Bemowo
2024-01-08 14:49:00,TheExorcist,Resonance - Slowed,130252,Bemowo
2024-01-08 14:52:00,Joy Again,Looking Out for You,179499,Bemowo
2024-01-08 14:53:00,CURSEDEVIL,TUCA DONKA (Slowed + Reverb),84961,Bemowo
2024-01-08 14:59:00,Beach House,Space Song,320466,Bemowo
2024-01-08 15:01:00,The Smiths,This Charming Man - 2011 Remaster,162920,Bemowo
2024-01-08 15:11:00,The Cure,Boys Don't Cry,120798,Bemowo
2024-01-08 15:14:00,Radiohead,No Surprises,182090,Bemowo
2024-01-08 15:16:00,Zuta,Elvis,132328,Bemowo
2024-01-08 15:21:00,Radiohead,Creep - Acoustic,258640,Bemowo
2024-01-08 15:26:00,The Game,Hate It Or Love It,206400,Bemowo
2024-01-08 15:30:00,The Smiths,This Night Has Opened My Eyes - 2011 Remaster,221533,Bemowo
2024-01-08 15:34:00,Dr. Dog,Where'd All the Time Go?,234800,Bemowo
2024-01-08 15:38:00,Tame Impala,The Less I Know The Better,216320,Bemowo
2024-01-08 15:41:00,Joy Again,Looking Out for You,179499,Bemowo
2024-01-08 15:44:00,Mac DeMarco,Freaking Out the Neighborhood,173888,Bemowo
2024-01-08 15:47:00,Zuta,Elvis,174523,Bemowo
2024-01-08 15:53:00,Męskie Granie Orkiestra,Nie mam dla ciebie miłości - Live,362784,Bemowo
2024-01-08 15:55:00,Hey,Zazdrosc,121000,Bemowo
2024-01-08 15:59:00,Artur Rojek,Beksa,241880,Bemowo
2024-01-08 17:11:00,Kanye West,Father Stretch My Hands Pt. 1,135920,Bemowo
2024-01-08 17:14:00,Travis Scott,FE!N (feat. Playboi Carti),191700,Bemowo
2024-01-08 17:18:00,The Game,Hate It Or Love It,206400,Bemowo
2024-01-08 17:22:00,Kendrick Lamar,King Kunta,234693,Bemowo
2024-01-08 17:25:00,Mos Def,Ms. Fat Booty,223546,Bemowo
2024-01-08 17:29:00,Gorillaz,Feel Good Inc.,222640,Bemowo
2024-01-08 17:33:00,Lil Wayne,Love Me,255053,Bemowo
2024-01-08 17:35:00,Dominic Fike,Babydoll,97960,Bemowo
2024-01-08 17:38:00,Arctic Monkeys,Snap Out Of It,193030,Bemowo
2024-01-08 17:39:00,Gunna,fukumean,100348,Bemowo
2024-01-08 17:41:00,Arctic Monkeys,Fluorescent Adolescent,183893,Bemowo
2024-01-08 17:44:00,The Cure,Boys Don't Cry,136676,Bemowo
2024-01-08 17:46:00,The Daughters Of Eve,Hey Lover,144000,Bemowo
2024-01-08 17:52:00,The Strokes,The Adults Are Talking,309053,Bemowo
2024-01-08 17:55:00,Yot Club,YKWIM?,212750,Bemowo
2024-01-08 17:58:00,The Dø,Only Takes A Night (Unreleased B-side),170418,Bemowo
2024-01-08 18:01:00,Kid Francescoli,Cent corps,184893,Bemowo
2024-01-08 18:02:00,Etta James,I'd Rather Go Blind,47549,Bemowo
2024-01-08 18:06:00,Dr. Dog,Where'd All the Time Go?,234800,Bemowo
2024-01-08 18:09:00,Joy Again,Looking Out for You,179499,Bemowo
2024-01-08 18:12:00,Mac DeMarco,Freaking Out the Neighborhood,173888,Bemowo
2024-01-08 18:15:00,Tame Impala,The Less I Know The Better,216320,Bemowo
2024-01-08 18:18:00,Steve Lacy,Static,156506,Bemowo
2024-01-08 18:20:00,"Tyler, The Creator",BEST INTEREST,127921,Bemowo
2024-01-08 18:23:00,Hotel Ugly,Shut up My Moms Calling,164571,Bemowo
2024-01-08 18:24:00,Eyedress,Romantic Lover,86739,Bemowo
2024-01-08 18:36:00,Lil Wayne,Love Me,255053,Bemowo
2024-01-08 18:40:00,Mos Def,Ms. Fat Booty,223546,Bemowo
2024-01-08 19:08:00,Arctic Monkeys,Fluorescent Adolescent,183893,Śródmieście
2024-01-08 19:12:00,TV Girl,Lovers Rock,213920,Śródmieście
2024-01-08 19:14:00,Crumb,Ghostride,126120,Śródmieście
2024-01-08 19:17:00,Wallows,Are You Bored Yet? (feat. Clairo),178000,Śródmieście
2024-01-08 19:22:00,Beach House,Space Song,320466,Śródmieście
2024-01-08 19:26:00,Tame Impala,Borderline,237800,Śródmieście
2024-01-08 19:29:00,Empire of the Sun,Walking On A Dream,177165,Śródmieście
2024-01-08 19:32:00,Steve Lacy,Dark Red,173104,Śródmieście
2024-01-08 19:36:00,Steve Lacy,Bad Habit,232066,Śródmieście
2024-01-08 19:39:00,Steve Lacy,Infrunami,178328,Śródmieście
2024-01-08 19:41:00,Steve Lacy,C U Girl,129697,Śródmieście
2024-01-08 19:43:00,Steve Lacy,Some,118393,Śródmieście
2024-01-08 19:45:00,Steve Lacy,Uuuu,90708,Śródmieście
2024-01-08 19:47:00,Steve Lacy,Static,156506,Śródmieście
2024-01-08 19:48:00,Steve Lacy,When I,60952,Śródmieście
2024-01-08 19:52:00,Steve Lacy,N Side,224444,Śródmieście
2024-01-08 19:54:00,Steve Lacy,Atomic Vomit,90000,Śródmieście
2024-01-08 19:56:00,Steve Lacy,Static,156506,Śródmieście
2024-01-08 19:59:00,Steve Lacy,Helmet,201546,Śródmieście
2024-01-08 20:06:00,Steve Lacy,Mercury,295413,Śródmieście
2024-01-08 20:09:00,Steve Lacy,Buttons,184973,Śródmieście
2024-01-08 20:13:00,Steve Lacy,Bad Habit,232066,Śródmieście
2024-01-08 20:14:00,Steve Lacy,2Gether (Enterlude),50426,Śródmieście
2024-01-08 20:17:00,Steve Lacy,Cody Freestyle,240080,Śródmieście
2024-01-08 20:44:00,Steve Lacy,Amber,173520,Śródmieście
2024-01-08 20:48:00,Steve Lacy,Sunshine (feat. Fousheé),293426,Śródmieście
2024-01-08 20:53:00,Steve Lacy,Give You the World,273786,Śródmieście
2024-01-08 20:55:00,Steve Lacy,Atomic Vomit,90000,Śródmieście
2024-01-08 20:56:00,Steve Lacy,When I,60952,Śródmieście
2024-01-08 20:58:00,Steve Lacy,Thats No Fun,161900,Śródmieście
2024-01-08 20:59:00,Steve Lacy,Cocky Girl,53333,Śródmieście
2024-01-08 21:01:00,Steve Lacy,Uuuu,90708,Śródmieście
2024-01-08 21:03:00,Steve Lacy,Jars of It,144500,Śródmieście
2024-01-08 21:04:00,Steve Lacy,Bars. 16,46904,Śródmieście
2024-01-08 21:07:00,Steve Lacy,Infrunami,178328,Śródmieście
2024-01-08 21:08:00,Steve Lacy,Hummer,71518,Śródmieście
2024-01-08 21:10:00,Steve Lacy,4real,90694,Śródmieście
2024-01-08 21:13:00,Q,Take Me Where Your Heart Is,192896,Śródmieście
2024-01-08 21:14:00,Crumb,Retreat!,90840,Śródmieście
2024-01-08 21:17:00,Hotel Ugly,Is there free breakfast here?,129200,Śródmieście
2024-01-08 21:20:00,Hotel Ugly,Mikey and the Frogs,190535,Śródmieście
2024-01-08 21:24:00,Katie Melua,Wonderful Life,247706,Śródmieście
2024-01-08 21:45:00,Frank Ocean,Pink + White,184516,Śródmieście
2024-01-08 21:50:00,daste.,Telephone (What's Your Name?),172999,Śródmieście
2024-01-08 21:54:00,Maribou State,Midas,218357,Śródmieście
2024-01-08 21:55:00,Saba,an Interlude Called “Circus” (feat. Eryn Allen Kane),62973,Śródmieście
2024-01-08 21:58:00,Loyle Carner,Damselfly,172653,Śródmieście
2024-01-08 22:15:00,KAYTRANADA,What You Need,183786,Bemowo
2024-01-08 22:17:00,Yaya Bey,meet me in brooklyn,89616,Bemowo
2024-01-08 22:18:00,Joji,CAN'T GET OVER YOU (feat. Clams Casino),107076,Bemowo
2024-01-08 22:21:00,Mac DeMarco,Still Beating,181586,Bemowo
2024-01-08 22:25:00,Erick the Architect,Let It Go,223641,Bemowo
2024-01-08 22:29:00,Darius,Hot Hands,253090,Bemowo
2024-01-08 22:32:00,Hotel Ugly,Goose Neck,181910,Bemowo
2024-01-08 22:35:00,Steve Lacy,Dark Red,173104,Bemowo
2024-01-08 22:38:00,Jitwam,Temptations,170710,Bemowo
2024-01-08 22:42:00,Bakar,Hell N Back,213573,Bemowo
2024-01-08 22:43:00,Brad stank,Slowdown,100762,Bemowo
2024-01-08 22:44:00,Vansire,From the Subway Train,57370,Bemowo
2024-01-08 22:48:00,Jungle,Back On 74,209482,Bemowo
2024-01-08 22:51:00,Crumb,Plants,191904,Bemowo
2024-01-08 22:53:00,Pale Jay,For James,83046,Bemowo
2024-01-08 22:56:00,Hotel Ugly,I Think I Left the Stove On,202490,Bemowo
2024-01-08 22:59:00,MATVEÏ,GET LOST,185600,Bemowo
2024-01-08 23:03:00,Snoh Aalegra,Nothing Burns Like The Cold,209911,Bemowo
2024-01-08 23:05:00,Crumb,Ghostride,126120,Bemowo
2024-01-08 23:08:00,Free Nationals,Eternal Light,193740,Bemowo
2024-01-08 23:10:00,Hotel Ugly,Shut up My Moms Calling - (Sped Up),135529,Bemowo
2024-01-08 23:13:00,Tame Impala,Love/Paranoia,185773,Bemowo
2024-01-08 23:17:00,Requin Chagrin,Clairvoyance,203880,Bemowo
2024-01-08 23:20:00,Crumb,Balloon,185746,Bemowo
2024-01-08 23:24:00,Crumb,Part III,222920,Bemowo
2024-01-08 23:25:00,Crumb,Cracking,111986,Bemowo
2024-01-08 23:28:00,Frank Ocean,In My Room,133680,Bemowo
2024-01-09 07:57:00,Thee Sacred Souls,Can I Call You Rose?,190546,Bemowo
2024-01-09 07:58:00,MAVI,"Love, of Money",64765,Bemowo
2024-01-09 08:00:00,Pity Party (Girls Club),I hope that you think of me,128000,Bemowo
2024-01-09 08:02:00,The Valdons,Whatcha Gonna Do,124992,Bemowo
2024-01-09 08:03:00,Steve Lacy,When I,60952,Bemowo
2024-01-09 08:06:00,Hotel Ugly,Shut up My Moms Calling,164571,Bemowo
2024-01-09 08:09:00,Oracle Sisters,Asc. Scorpio,166601,Bemowo
2024-01-09 08:12:00,daste.,Telephone (What's Your Name?),172999,Bemowo
2024-01-09 08:13:00,Pale Jay,For James,83046,Bemowo
2024-01-09 08:15:00,Crumb,Ghostride,126120,Bemowo
2024-01-09 08:17:00,Steve Lacy,Uuuu,90708,Bemowo
2024-01-09 08:19:00,Jitwam,Opendoors,162102,Bemowo
2024-01-09 08:21:00,Sharon Jones & The Dap-Kings,Pass Me By,74602,Bemowo
2024-01-09 08:27:00,Męskie Granie Orkiestra,Nie mam dla ciebie miłości - Live,362784,Bemowo
2024-01-09 08:29:00,Hey,Zazdrosc,121000,Bemowo
2024-01-09 08:31:00,The Cure,Boys Don't Cry,155973,Bemowo
2024-01-09 08:34:00,The Strokes,The Adults Are Talking,129671,Bemowo
2024-01-09 08:36:00,Wallows,Are You Bored Yet? (feat. Clairo),134010,Bemowo
2024-01-09 08:50:00,Alice Cooper,Poison,265079,Bemowo
2024-01-09 08:53:00,Etta James,I'd Rather Go Blind,156653,Bemowo
2024-01-09 08:55:00,Mela Koteluk,Stale płynne,128466,Bemowo
2024-01-09 08:59:00,Theophilus London,Only You,215446,Bemowo
2024-01-09 09:02:00,Hey,Kto Tam? Kto Jest W Środku?,140220,Bemowo
2024-01-09 09:04:00,Donny Hathaway,Jealous Guy,144033,Bemowo
2024-01-09 09:08:00,Brodka,K.O.,242773,Bemowo
2024-01-09 09:09:00,Ben Mazué,La mer est calme,55683,Bemowo
2024-01-09 09:11:00,Eyedress,Romantic Lover,86739,Bemowo
2024-01-09 09:13:00,Steve Lacy,Static,156506,Bemowo
2024-01-09 09:14:00,Hotel Ugly,Shut up My Moms Calling,48488,Bemowo
2024-01-09 13:29:00,Kid Francescoli,Cent corps,184893,Śródmieście
2024-01-09 13:32:00,Molly Nilsson,We're Never Coming Home,227406,Śródmieście
2024-01-09 13:38:00,Kid Francescoli,Cent corps,144739,Śródmieście
2024-01-09 13:39:00,Dr. Dog,Where'd All the Time Go?,67860,Śródmieście
2024-01-09 21:44:00,Wallows,Are You Bored Yet? (feat. Clairo),44040,Bemowo
2024-01-09 21:46:00,Steve Lacy,Ryd,140182,Bemowo
2024-01-09 21:48:00,Tame Impala,Disciples,108546,Bemowo
2024-01-09 21:51:00,Mac DeMarco,Still Beating,181586,Bemowo
2024-01-09 21:55:00,Blood Orange,Charcoal Baby,242341,Bemowo
2024-01-09 21:57:00,Eyedress,Jealous,122338,Bemowo
2024-01-09 22:00:00,Gorillaz,Rhinestone Eyes,200173,Bemowo
2024-01-09 22:03:00,TV Girl,Not Allowed,167864,Bemowo
2024-01-09 22:06:00,Vundabar,Alien Blues,155933,Bemowo
2024-01-09 22:09:00,Metro Boomin,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",195320,Bemowo
2024-01-09 22:11:00,Baby Keem,highway 95,91782,Bemowo
2024-01-09 22:14:00,Travis Scott,SIRENS,204447,Bemowo
2024-01-09 22:15:00,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,Bemowo
2024-01-09 22:20:00,Frank Ocean,White Ferrari,248807,Bemowo
2024-01-09 22:23:00,Hozier,Work Song,229715,Bemowo
2024-01-09 22:27:00,BROCKHAMPTON,SUGAR,204533,Bemowo
2024-01-09 22:31:00,Her's,What Once Was,255067,Bemowo
2024-01-09 22:32:00,Kukon,London Rain,49825,Bemowo
2024-01-09 22:36:00,ABBA,Slipping Through My Fingers,233720,Bemowo
2024-01-09 22:40:00,Steve Lacy,Mercury,37353,Bemowo
2024-01-09 22:40:00,Pink Floyd,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",228586,Bemowo
2024-01-09 22:42:00,Cipher 月光密,Aprildear,109900,Bemowo
2024-01-09 22:44:00,Hey,Teksanski,129460,Bemowo
2024-01-09 22:47:00,TV Girl,Not Allowed,167864,Bemowo
2024-01-09 22:50:00,Vundabar,Alien Blues,155933,Bemowo
2024-01-09 22:53:00,Metro Boomin,"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",195320,Bemowo
2024-01-09 22:55:00,Baby Keem,highway 95,91782,Bemowo
2024-01-09 22:58:00,Travis Scott,SIRENS,204447,Bemowo
2024-01-09 22:59:00,"Tyler, The Creator",SIR BAUDELAIRE (feat. DJ Drama),88624,Bemowo
2024-01-09 23:04:00,Frank Ocean,White Ferrari,248807,Bemowo
2024-01-09 23:07:00,Hozier,Work Song,229715,Bemowo
2024-01-09 23:11:00,BROCKHAMPTON,SUGAR,204533,Bemowo
2024-01-09 23:15:00,Her's,What Once Was,255067,Bemowo
2024-01-09 23:17:00,Kukon,London Rain,100583,Bemowo
2024-01-09 23:20:00,Yung Adisz,WWA NA KXKSIE,160450,Bemowo
2024-01-09 23:23:00,Elton John,Goodbye Yellow Brick Road - Remastered 2014,192826,Bemowo
2024-01-09 23:26:00,The Mamas & The Papas,California Dreamin' - Single Version,162373,Bemowo
2024-01-09 23:30:00,ABBA,Slipping Through My Fingers,233720,Bemowo
2024-01-09 23:33:00,Pink Floyd,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",228586,Bemowo
2024-01-09 23:38:00,Steve Lacy,Mercury,295413,Bemowo
2024-01-09 23:43:00,Tame Impala,"New Person, Same Old Mistakes",278000,Bemowo
2024-01-09 23:46:00,Frank Ocean,Chanel,210285,Bemowo
2024-01-09 23:49:00,Still Corners,Fade Out,147560,Bemowo
2024-01-09 23:52:00,Hotel Ugly,Shut up My Moms Calling,164571,Bemowo
2024-01-09 23:54:00,Steve Lacy,Some,118393,Bemowo
2024-01-09 23:57:00,The Silhouettes Project,What U Need,216866,Bemowo
2024-01-10 00:00:00,Mild Minds,FORMATIONS,143493,Bemowo
2024-01-10 00:02:00,Bitamina,Kawalerka na Sprzedaż,140800,Bemowo
2024-01-10 00:04:00,Mela Koteluk,Stale płynne,128466,Bemowo
2024-01-10 00:08:00,Etta James,At Last,179693,Bemowo
2024-01-10 00:10:00,Lesley Gore,You Don't Own Me,150000,Bemowo
2024-01-10 00:13:00,Etta James,I'd Rather Go Blind,156653,Bemowo
2024-01-10 00:16:00,Donny Hathaway,Jealous Guy,188146,Bemowo
2024-01-10 00:19:00,Ann Peebles,"Trouble, Heartaches & Sadness",161400,Bemowo
2024-01-10 00:21:00,Bill Withers,Ain't No Sunshine,125093,Bemowo
2024-01-10 00:25:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,Bemowo
2024-01-10 00:28:00,Etta James,Don't Cry Baby,146226,Bemowo
2024-01-10 08:29:00,Nina Simone,I Want a Little Sugar In My Bowl,152106,Bemowo
2024-01-10 08:33:00,"Grover Washington, Jr.",Just the Two of Us,237106,Bemowo
2024-01-10 08:36:00,Frankie Valli & The Four Seasons,Beggin',170626,Bemowo
2024-01-10 08:39:00,Bill Withers,Who Is He (And What Is He to You)?,194427,Bemowo
2024-01-10 08:41:00,Marvin Gaye,Ain't No Mountain High Enough,151666,Bemowo
2024-01-10 08:45:00,Otis Redding,Try a Little Tenderness,201733,Bemowo
2024-01-10 08:47:00,Etta James,Just A Little Bit,128146,Bemowo
2024-01-10 08:50:00,Young-Holt Unlimited,Soulful Strut,181066,Bemowo
2024-01-10 08:53:00,Clarence Carter,Slip Away,153680,Bemowo
2024-01-10 08:55:00,Ben E. King,Stand by Me,175493,Bemowo
2024-01-10 08:58:00,Nina Simone,I Put A Spell On You,155026,Bemowo
2024-01-10 10:53:00,A$AP Rocky,Sundress,158205,Bemowo
2024-01-10 10:56:00,"Tyler, The Creator",I THINK,212013,Bemowo
2024-01-10 11:00:00,Cypress Hill,Hits from the Bong,160866,Bemowo
2024-01-10 11:01:00,BROCKHAMPTON,HEAVEN BELONGS TO YOU,89613,Bemowo
2024-01-10 11:04:00,Cypress Hill,Hits from the Bong,160866,Bemowo
2024-01-10 11:09:00,Kendrick Lamar,These Walls,300973,Bemowo
2024-01-10 11:12:00,Future,Mask Off,204600,Bemowo
2024-01-10 11:15:00,SZA,Kill Bill,51548,Bemowo
2024-01-10 11:17:00,The Mamas & The Papas,California Dreamin' - Single Version,125475,Bemowo
2024-01-10 12:46:00,Isaiah Rashad,West Savannah (feat. SZA),167276,Śródmieście
2024-01-10 12:48:00,Free Nationals,Shibuya (feat. Syd),136831,Śródmieście
2024-01-10 13:04:00,SAULT,Why Why Why Why Why,238679,Śródmieście
2024-01-10 13:06:00,Steve Lacy,Some,118393,Śródmieście
2024-01-10 13:07:00,Yaya Bey,intro,76787,Śródmieście
2024-01-10 13:11:00,Ms. Lauryn Hill,Doo Wop (That Thing),252172,Śródmieście
2024-01-10 13:15:00,Frank Ocean,Chanel,210285,Śródmieście
2024-01-10 13:16:00,Brent Faiyaz,Best Time,82508,Śródmieście
2024-01-10 13:19:00,Otis Redding,Try a Little Tenderness,201733,Śródmieście
2024-01-10 13:22:00,Sly & The Family Stone,If You Want Me to Stay,180493,Śródmieście
2024-01-10 13:28:00,Childish Gambino,Les,317293,Śródmieście
