"","Imie","Rozszerzenie","Nazwa_pliku","Data_utworzenia","Data_ostatniej_modefikacji","Liczba_linii","Liczba_wierszy","Liczba_znaków","abstract","assert","boolean","break.","byte","case","catch","char","class","continue","default","do","double","else.","enum","extends","final","finally","for.","if.","implements","import","instanceof","int","interface","long","native","new","package","private","protected","public","return","short","static","super","switch","synchronized","this","throw","throws","transient","try","void","volatile","while.","exports","module","non.sealed","open","opens","permits","provides","record","requires","sealed","to","transitive","uses","var","with","yield","true","false","null","liczba_znakow_w_komantarzu_w_linii","liczba_komentarzy_w_linii","liczba_znakow_w_komentarzu_w_bloku","liczba_komentarzy_w_bloku","Najdluzszy_wyraz"
"277","Sebastian","java","PrzedmiotLegalny.java","2023-10-03","2023-05-16",10,16,171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PrzedmiotLegalny"
"278","Sebastian","java","PrzedmiotNielegalny.java","2023-10-03","2023-05-16",17,35,305,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PrzedmiotNielegalny"
"279","Sebastian","java","FabrykaRTV.java","2024-01-22","2023-10-26",114,301,3232,2,0,1,0,0,0,0,0,5,0,0,1,0,0,0,3,1,0,1,0,0,3,0,11,0,0,0,2,1,5,7,14,3,0,3,3,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,4,0,0,"urzadzenieRTV"
"280","Sebastian","java","Main.java","2024-01-22","2023-12-17",21,47,597,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,0,0,"FabrykaRTV"
"281","Sebastian","java","Apis.java","2024-01-22","2023-10-26",192,572,5740,1,0,1,1,0,0,0,0,6,0,0,11,0,3,0,3,0,0,5,7,2,1,4,13,0,0,0,5,0,7,3,28,7,0,5,3,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,84,5,0,0,"iloscWyprodukowanegoMiodu"
"282","Sebastian","java","Main.java","2024-01-22","2023-10-26",61,131,1729,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,14,0,0,"posortowane"
"283","Sebastian","java","Main.java","2024-01-22","2023-10-30",48,58,1590,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lotnisko"
"284","Sebastian","java","Lotnisko.java","2024-01-22","2023-10-30",313,906,11427,2,0,0,0,0,0,4,0,5,0,0,20,0,13,0,3,0,0,10,21,0,2,4,34,0,0,0,7,1,8,4,26,9,0,5,3,0,0,13,4,3,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,8,0,0,"sortowaniePoPredkosciMaksymalnej"
"285","Sebastian","java","Nazwable.java","2024-01-22","2023-10-29",7,10,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"interface"
"286","Sebastian","java","SortowanieLosowe.java","2024-01-22","2023-10-30",7,10,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SortowanieLosowe"
"287","Sebastian","java","StanSamolotu.java","2024-01-22","2023-10-29",6,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"StanSamolotu"
"288","Sebastian","java","WyjatekLotniczy.java","2024-01-22","2023-10-29",46,127,1374,2,0,0,0,0,0,0,0,5,0,0,6,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,12,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,4,0,0,"WyjatekPrzeladowaniaPasazerow"
"289","Sebastian","java","Main.java","2024-01-22","2023-11-13",120,309,4230,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,7,0,6,0,0,2,0,7,0,0,0,3,0,7,0,5,2,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,"powierzchniaOrzaglowania"
"290","Sebastian","java","Nazwable.java","2024-01-22","2023-11-13",5,8,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"interface"
"291","Sebastian","java","Cargoabe.java","2024-01-22","2023-11-24",4,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"interface"
"292","Sebastian","java","Main.java","2024-01-22","2023-11-27",383,1341,17023,0,0,5,0,0,0,11,0,1,0,0,16,0,4,0,0,0,0,19,7,0,9,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,1,6,375,10,1606,16,"InvocationTargetException"
"293","Sebastian","java","Reflectionable.java","2024-01-22","2023-11-24",4,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reflectionable"
"294","Sebastian","java","BagOfPotatoes.java","2024-01-22","2023-11-24",20,35,379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BagOfPotatoes"
"295","Sebastian","java","Barrel.java","2024-01-22","2023-11-24",37,77,689,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,5,0,3,1,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"capacity"
"296","Sebastian","java","Cargo.java","2024-01-22","2023-11-24",8,14,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Serializable"
"297","Sebastian","java","Chest.java","2024-01-22","2023-11-24",27,54,539,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,4,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reflectionable"
"298","Sebastian","java","SpareWeel.java","2024-01-22","2023-11-24",6,21,169,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SpareWeel"
"299","Sebastian","java","Truck.java","2024-01-22","2023-11-24",89,191,2107,0,0,3,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,4,1,15,0,9,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"IgnitionSwitch"
"300","Sebastian","java","Cenzura.java","2024-01-22","2023-11-27",170,440,7882,0,0,0,0,0,0,10,0,1,0,0,0,0,1,0,0,0,0,14,15,1,6,0,0,0,0,0,10,1,1,0,2,1,0,0,0,0,0,0,10,0,0,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,279,16,480,1,"UstawWatrosciWszystkichPolLliczbowychNaMinusJedenLubPolaZProduktamiNaBOMBKI"
"301","Sebastian","java","FabrykaTajnePrzezPoufne.java","2024-01-22","2023-11-27",35,76,1234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FabrykaTajnePrzezPoufne"
"302","Sebastian","java","Main.java","2024-01-22","2023-11-27",22,36,552,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"pracownicy"
"303","Sebastian","java","Pracownik.java","2024-01-22","2023-11-27",30,80,760,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,5,3,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wypracowanyZysk"
"304","Sebastian","java","Produkty.java","2024-01-22","2023-11-27",5,11,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Produkty"
"305","Sebastian","java","Censorable.java","2024-01-22","2023-11-27",9,14,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Censorable"
"306","Sebastian","java","PodmienLiteryPo3ZnakuNa_.java","2024-01-22","2023-11-27",11,17,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"307","Sebastian","java","PodmienPolaStringNaTekstLubWykropkowaneCiagi.java","2024-01-22","2023-11-27",14,21,369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PodmienPolaStringNaTekstLubWykropkowaneCiagi"
"308","Sebastian","java","UstawPolaStringNaPuste.java","2024-01-22","2023-11-27",11,17,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UstawPolaStringNaPuste"
"309","Sebastian","java","UstawPoleIntNa0.java","2024-01-22","2023-11-27",11,17,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"package"
"310","Sebastian","java","UstawWatrosciWszystkichPolLliczbowychNaMinusJedenLubPolaZProduktamiNaBOMBKI.java","2024-01-22","2023-11-27",16,25,446,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UstawWatrosciWszystkichPolLliczbowychNaMinusJedenLubPolaZProduktamiNaBOMBKI"
"311","Sebastian","java","UsunOsobyMlode.java","2024-01-22","2023-11-27",11,17,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UsunOsobyMlode"
"312","Sebastian","java","WywolajOkreslonaLiczbeRazy.java","2024-01-22","2023-11-27",14,19,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WywolajOkreslonaLiczbeRazy"
"313","Sebastian","java","Dyrektor.java","2024-01-22","2023-11-27",40,107,1412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,1,4,1,3,1,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"charakterystykaOsobowosci"
"314","Sebastian","java","Inzynier.java","2024-01-22","2023-11-27",35,96,1139,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,0,1,3,1,3,1,0,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wypracowanyZysk"
"315","Sebastian","java","Ksiegowa.java","2024-01-22","2023-11-27",38,103,1149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,2,1,3,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"opiniaZewnetrzna"
"316","Sebastian","java","Monter.java","2024-01-22","2023-11-27",37,83,1453,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,3,0,0,0,0,1,2,1,3,1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"iloscWyprodukowanychElementow"
"317","Sebastian","java","Main.java","2024-01-22","2024-01-22",36,84,1328,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,6,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"UnsupportedLookAndFeelException"
"318","Sebastian","java","AllAccountsTab.java","2024-01-22","2024-01-22",59,131,1776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,0,0,0,5,1,3,0,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"DefaultTableModel"
"319","Sebastian","java","AllBanksTab.java","2024-01-22","2024-01-22",84,224,2849,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,3,0,10,1,2,0,0,0,4,1,3,0,4,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,"DefaultTableModel"
"320","Sebastian","java","AllCustomersTab.java","2024-01-22","2024-01-22",35,72,930,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,3,1,1,0,2,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AllCustomersTab"
"321","Sebastian","java","BankingSystemTab.java","2024-01-22","2024-01-22",187,372,6760,0,0,0,0,0,0,0,0,1,0,0,7,0,2,0,1,0,0,8,3,0,10,0,0,0,0,0,14,1,13,0,14,0,0,0,0,0,0,20,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"createRandomTransfersCheckbox"
"322","Sebastian","java","CentralBankTab.java","2024-01-22","2024-01-22",93,212,3292,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,5,0,1,0,0,0,9,1,8,0,6,0,0,0,0,0,0,10,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,"moneyInAllAccountsLabel"
"323","Sebastian","java","DefaultForm.java","2024-01-22","2024-01-22",37,69,1569,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DefaultForm"
"324","Sebastian","java","GiveLoanTab.java","2024-01-22","2024-01-22",61,137,2104,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,1,1,0,12,0,2,0,0,0,3,1,2,0,3,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"accountNumberDropdown"
"325","Sebastian","java","Header.java","2024-01-22","2024-01-22",51,108,2096,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,4,1,1,1,2,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,0,0,"protected"
"326","Sebastian","java","InteractionsTab.java","2024-01-22","2024-01-22",94,184,2924,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,6,0,0,7,0,0,0,0,0,8,1,3,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,2,0,0,"giveLargeLoansButton"
"327","Sebastian","java","TransactionTab.java","2024-01-22","2024-01-22",87,203,2880,0,0,1,0,0,0,1,0,1,0,0,8,0,1,0,1,0,0,1,1,0,9,0,4,0,0,0,8,1,9,0,3,2,0,0,0,0,0,10,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"destinationAccountDropdown"
"328","Sebastian","java","UserAccountInformationTab.java","2024-01-22","2024-01-22",48,99,1310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,7,0,0,0,0,0,1,1,5,0,2,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,0,0,"UserAccountInformationTab"
"329","Sebastian","java","UserGiveLoanTab.java","2024-01-22","2024-01-22",62,136,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,13,0,2,0,0,0,2,1,3,0,3,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"selectedAccountNumber"
"330","Sebastian","java","UserTransactionTab.java","2024-01-22","2024-01-22",89,209,2947,0,0,1,0,0,0,1,0,1,0,0,7,0,1,0,1,0,0,1,1,0,9,0,4,0,0,0,8,1,10,0,3,2,0,0,0,0,0,11,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"destinationAccountDropdown"
"331","Sebastian","java","Main.java","2024-01-22","2024-01-22",129,371,6540,0,0,0,4,0,15,0,0,1,0,4,2,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,7,1,4,0,2,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,"wyświetlania"
"332","Sebastian","java","Menu.java","2024-01-22","2024-01-22",126,378,4236,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,1,0,7,7,0,8,1,6,0,0,0,6,1,8,1,6,3,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,"indexZorder"
"333","Sebastian","java","MenuAnimation.java","2024-01-22","2024-01-22",15,47,457,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MenuAnimation"
"334","Sebastian","java","MenuEvent.java","2024-01-22","2024-01-22",6,13,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"interface"
"335","Sebastian","java","MenuItem.java","2024-01-22","2024-01-22",118,345,3998,0,0,2,0,0,0,0,0,1,0,0,13,0,3,0,1,3,0,0,4,0,13,0,14,0,0,0,3,1,7,1,7,1,0,0,3,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,59,4,0,0,"BufferedImage"
"336","Sebastian","java","ScrollBarWin11UI.java","2024-01-22","2024-01-22",75,210,2685,0,0,0,0,0,0,0,0,2,0,0,6,6,1,0,2,1,0,0,1,0,13,0,1,0,0,0,2,1,2,4,3,2,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"BasicScrollBarUI"
"337","Sebastian","java","ScrollPaneWin11.java","2024-01-22","2024-01-22",64,143,2195,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,4,0,7,1,1,0,0,0,0,1,1,0,5,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,"ScrollPaneLayout"
"338","Sebastian","java","GraphicsUtilities.java","2024-01-22","2024-01-22",51,195,1691,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,7,0,3,0,10,0,0,0,3,1,1,0,3,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"GraphicsUtilities"
"339","Sebastian","java","ShadowRenderer.java","2024-01-22","2024-01-22",112,481,4266,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,2,0,11,4,0,2,0,20,0,0,0,6,1,3,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lastPixelOffset"
"340","Sebastian","java","Account.java","2024-01-22","2024-01-22",72,184,1691,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,6,0,0,0,3,1,4,0,14,5,0,3,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,117,2,0,0,"unableToWithdrawCash"
"341","Sebastian","java","Bank.java","2024-01-22","2024-01-22",242,645,7850,0,0,7,0,0,0,1,0,1,0,0,6,0,6,0,0,1,0,5,15,0,4,0,17,0,0,0,6,1,5,0,29,23,0,2,0,0,0,34,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,6,4,7,445,13,0,0,"eligibleAccounts"
"342","Sebastian","java","BankingSystem.java","2024-01-22","2024-01-22",531,1442,17722,0,0,11,1,0,0,0,0,1,0,0,78,0,2,0,0,3,0,23,23,0,7,0,40,0,0,0,28,1,19,0,60,26,0,3,0,0,0,71,0,0,0,2,33,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,3,7,739,18,0,0,"createRandomWithdrawals"
"343","Sebastian","java","CentralBank.java","2024-01-22","2024-01-22",93,197,2452,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0,2,0,4,0,0,0,3,1,1,0,15,9,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,"BankingSystem"
"344","Sebastian","java","Loan.java","2024-01-22","2024-01-22",37,101,1134,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,9,0,0,0,0,1,4,0,5,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,36,2,0,0,"loanPaymentsRemaining"
"345","Sebastian","java","LoanType.java","2024-01-22","2024-01-22",7,10,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SMALL_LOAN"
"346","Sebastian","java","Transaction.java","2024-01-22","2024-01-22",38,95,1030,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,5,0,6,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"destinationAccountId"
